Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Elvis Rexhbeçaj,Rexhbeçaj,CM++,FC Augsburg,Kosovo,Bundesliga,74,59,66,71,74,68,74,3510
Fabian Rieder,Rieder,CAM++,VfB Stuttgart,Switzerland,Bundesliga,74,73,69,71,75,51,63,3510
Dmytro Riznyk,Riznyk,GK++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,74,74,66,76,75,48,77,3510
Diogo Filipe Rocha Costa,Rochinha,LW++,FC Famalicão,Portugal,Liga Portugal,74,84,65,67,78,40,53,3240
Marek Rodák,Rodák,GK++,Ettifaq FC,Slovakia,ROSHN Saudi League,74,74,71,72,75,47,72,3510
Óscar Rodríguez Arnaiz,Óscar,CM++,CD Leganés,Spain,LALIGA EA SPORTS,74,56,76,76,74,58,54,3240
Manuel Roffo,Roffo,GK++,Instituto,Argentina,LPF,74,75,72,72,75,23,72,3240
Valentin Rosier,Rosier,RB++,CD Leganés,France,LALIGA EA SPORTS,74,83,52,67,73,70,76,3510
Jérôme Roussillon,Roussillon,LB++,Union Berlin,France,Bundesliga,74,80,65,69,74,71,74,3510
Raúl Ruidíaz,Ruidíaz,ST++,Sounders FC,Peru,MLS,74,71,77,65,76,32,65,3240
Mikkel Rygaard,Rygaard,CM++,BK Häcken,Denmark,Allsvenskan,74,64,72,77,76,61,67,3510
Lukáš Sadílek,Sadílek,CM++,Sparta Praha,Czechia,Česká Liga,74,69,63,72,73,68,70,3510
Osame Sahraoui,Sahraoui,LM++,LOSC Lille,Norway,Ligue 1 Uber Eats,74,81,60,66,80,45,54,3240
Samuel Sáiz Alonso,Samu Sáiz,CAM++,Eyüpspor,Spain,Trendyol Süper Lig,74,76,74,74,76,31,69,3510
Diadié Samassékou,Samassékou,CDM++,TSG Hoffenheim,Mali,Bundesliga,74,59,49,61,71,74,72,3240
Francisco Sampaio Moura,Francisco Moura,LB++,FC Famalicão,Portugal,Liga Portugal,74,76,55,72,74,70,70,3510
Javier Sánchez de Felipe,Javi Sánchez,CB++,R. Valladolid CF,Spain,LALIGA EA SPORTS,74,68,56,55,61,74,76,3240
Manuel Sánchez de la Peña,Manu Sánchez,LB++,D. Alavés,Spain,LALIGA EA SPORTS,74,73,44,62,68,72,60,3240
Nicola Sansone,Sansone,CAM++,Lecce,Italy,Serie A TIM,74,71,71,70,78,44,54,3240
Josh Sargent,Sargent,ST++,Norwich,United States,EFL Championship,74,72,73,63,69,48,79,3510
Amir Sâyoud,Sâyoud,RM++,Al Raed,Algeria,ROSHN Saudi League,74,74,71,73,77,32,65,3240
Saba Sazonov,Sazonov,CB++,Torino,Georgia,Serie A TIM,74,63,40,58,61,74,75,3240
Joe Scally,Scally,RB++,M'gladbach,United States,Bundesliga,74,74,49,64,71,71,72,3510
András Schäfer,Schäfer,CM++,Union Berlin,Hungary,Bundesliga,74,74,62,69,75,65,66,3510
Bart Schenkeveld,Schenkeveld,CB++,Panathinaikos,Netherlands,Hellas Liga,74,68,40,61,65,74,77,3240
Ivan Schranz,Schranz,LM++,Slavia Praha,Slovakia,Česká Liga,74,81,75,68,72,63,75,3510
Marcel Schuhen,Schuhen,GK++,SV Darmstadt 98,Germany,Bundesliga 2,74,74,71,70,76,53,72,3510
Stefan Schwab,Schwab,CM++,PAOK FC,Austria,Hellas Liga,74,63,71,75,72,70,75,3510
Alex Scott,Scott,CM++,AFC Bournemouth,England,Premier League,74,73,62,73,79,65,68,3510
Ibrahim Šehić,Šehić,GK++,Al Khaleej,Bosnia and Herzegovina,ROSHN Saudi League,74,70,74,63,74,32,77,3240
Alidu Seidu,Seidu,CB++,Stade Rennais FC,Ghana,Ligue 1 Uber Eats,74,58,43,61,70,75,67,3240
Ryan Sessegnon,Sessegnon,LB++,Fulham,England,Premier League,74,77,64,72,76,71,64,3510
Petr Ševčík,Ševčík,CDM++,Slavia Praha,Czechia,Česká Liga,74,69,69,76,76,68,70,3510
Ahmed Sharahili,Sharahili,CB++,Al Ittihad,Saudi Arabia,ROSHN Saudi League,74,75,33,61,64,74,77,3240
Leonardo Sigali,Sigali,CB++,Racing Club,Argentina,Sudamericana,74,59,51,60,61,74,75,3240
Danylo Sikan,Sikan,ST++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,74,79,72,56,69,28,67,3240
Martín Silva,Silva,GK++,Libertad,Uruguay,Libertadores,74,77,73,73,75,31,74,3510
Cesar Fernando Silva Melo,Cesinha,ST++,Daegu FC,Brazil,K League 1,74,82,75,71,75,31,74,3510
Abdallah Sima,Sima,LM++,Stade Brestois 29,Senegal,Ligue 1 Uber Eats,74,89,73,66,72,41,72,3510
David Martins Simão,David Simão,CM++,Arouca,Portugal,Liga Portugal,74,65,70,75,72,69,70,3510
Ibrahima Sissoko,Sissoko,CM++,VfL Bochum,Mali,Bundesliga,74,56,60,70,68,71,85,3510
Antonio Sivera Salvá,Sivera,GK++,D. Alavés,Spain,LALIGA EA SPORTS,74,74,72,75,76,57,73,3510
Gijs Smal,Smal,LM++,Feyenoord,Netherlands,Eredivisie,74,70,61,76,70,70,72,3510
Rubén Sobrino Pozuelo,Rubén Sobrino,LM++,Cádiz CF,Spain,LALIGA HYPERMOTION,74,77,73,70,75,37,64,3240
Pablo Solari,Solari,ST++,River Plate,Argentina,Libertadores,74,86,75,65,76,36,69,3510
Juan Soriano Oropesa,Juan Soriano,GK++,CD Leganés,Spain,LALIGA EA SPORTS,74,74,70,68,76,37,73,3240
José Sosa,Sosa,CM++,Estudiantes,Argentina,Libertadores,74,48,66,79,77,66,64,3510
Ricardo Sousa Esgaio,Ricardo Esgaio,RB++,Sporting CP,Portugal,Liga Portugal,74,68,66,74,76,69,66,3510
Ilias Chair,Chair,LM++,QPR,Morocco,EFL Championship,74,79,66,71,78,32,53,3240
Muhammed Cham,Cham,CAM++,Clermont Foot 63,Austria,Ligue 2 BKT,74,76,68,71,75,25,51,3240
Calum Chambers,Chambers,CB++,Cardiff City,England,EFL Championship,74,52,56,70,68,75,67,3240
Walid Cheddira,Cheddira,ST++,SSC Napoli,Morocco,Serie A TIM,74,80,73,64,68,41,76,3510
Mohamed-Ali Cho,Cho,RW++,OGC Nice,France,Ligue 1 Uber Eats,74,80,69,64,76,26,56,3240
Tomáš Chorý,Chorý,ST++,Slavia Praha,Czechia,Česká Liga,74,50,74,60,63,32,87,3240
Mojmír Chytil,Chytil,ST++,Slavia Praha,Czechia,Česká Liga,74,73,72,55,68,29,81,3240
Pathé Ciss,Ciss,CDM++,Rayo Vallecano,Senegal,LALIGA EA SPORTS,74,62,56,61,63,72,84,3240
Nathaniel Clyne,Clyne,RB++,Crystal Palace,England,Premier League,74,70,60,68,72,74,67,3510
Conor Coady,Coady,CB++,Leicester City,England,Premier League,74,45,56,72,64,76,71,3240
Timothé Cognat,Cognat,CM++,Servette FC,France,CSSL,74,78,66,73,76,62,70,3510
Séamus Coleman,Coleman,RB++,Everton,Republic of Ireland,Premier League,74,53,65,71,73,76,70,3510
Facundo Colidio,Colidio,ST++,River Plate,Argentina,Libertadores,74,80,71,67,79,43,69,3510
Tomás Conechny,Conechny,LW++,D. Alavés,Argentina,LALIGA EA SPORTS,74,90,73,65,76,33,65,3510
Joaquín Correa,Correa,ST++,Lombardia FC,Argentina,Serie A TIM,74,65,73,73,78,40,64,3240
Brayan Cortés,Cortés,GK++,Colo-Colo,Chile,Libertadores,74,73,73,74,76,48,71,3510
Logan Costa,Costa,CB++,Villarreal CF,Cape Verde Islands,LALIGA EA SPORTS,74,48,38,55,61,75,75,3240
Lassana Coulibaly,Coulibaly,CDM++,Lecce,Mali,Serie A TIM,74,69,58,69,72,72,75,3510
Alessio Cragno,Cragno,GK++,Monza,Italy,Serie A TIM,74,74,72,70,75,39,74,3510
Aaron Cresswell,Cresswell,LB++,West Ham,England,Premier League,74,59,59,74,74,75,62,3510
Andrés Cubas,Cubas,CDM++,Whitecaps FC,Paraguay,MLS,74,69,50,66,71,73,56,3240
Jorge Cuenca Barreno,Jorge Cuenca,CB++,Fulham,Spain,Premier League,74,60,37,60,53,76,67,3240
Lucas Da Cunha,Da Cunha,LM++,Como,France,Serie A TIM,74,79,69,69,78,39,56,3240
Finn Dahmen,Dahmen,GK++,FC Augsburg,Germany,Bundesliga,74,74,68,76,78,45,72,3510
Patson Daka,Daka,ST++,Leicester City,Zambia,Premier League,74,89,73,58,74,26,69,3240
Flavius Daniliuc,Daniliuc,CB++,Salernitana,Austria,Serie BKT,74,52,42,61,60,74,77,3240
Mohamed Daramy,Daramy,LM++,Stade de Reims,Denmark,Ligue 1 Uber Eats,74,86,66,65,78,28,70,3240
Pablo De Blasis,De Blasis,CM++,Gimnasia,Argentina,LPF,74,67,69,73,79,67,52,3510
Jobson de Brito Gonzaga,Maracás,CB++,Moreirense FC,Brazil,Liga Portugal,74,76,30,50,59,75,75,3240
Pedro De la Vega,De la Vega,RW++,Sounders FC,Argentina,MLS,74,82,73,69,75,50,72,3510
Bernardo de Souza,Natan,CB++,Real Betis,Brazil,LALIGA EA SPORTS,74,59,33,48,50,77,74,3240
Vinicius de Souza Costa,Vinicius Souza,CDM++,Sheffield Utd,Brazil,EFL Championship,74,65,56,64,67,74,80,3510
Dani de Wit,de Wit,CAM++,VfL Bochum,Netherlands,Bundesliga,74,54,77,70,70,72,87,3510
Brecht Dejaegere,Dejaegere,CM++,KV Kortrijk,Belgium,1A Pro League,74,67,69,74,74,67,70,3510
Pedro Victor Delmino da Silva,Pedrinho,RM++,Shakhtar Donetsk,Brazil,Ukrayina Liha,74,82,64,72,79,42,53,3240
Stefano Denswil,Denswil,CB++,Trabzonspor,Suriname,Trendyol Süper Lig,74,57,56,67,65,75,75,3240
Habib Diallo,Diallo,ST++,Damac FC,Senegal,ROSHN Saudi League,74,70,74,59,71,22,74,3240
Damián Díaz,Díaz,CAM++,Banfield,Ecuador,LPF,74,64,71,76,74,44,66,3240
Ismael Díaz,Díaz,LW++,U. Católica,Panama,Sudamericana,74,87,70,62,75,34,75,3510
Leandro Díaz,Díaz,ST++,Lanús,Argentina,Sudamericana,74,64,75,63,69,27,76,3240
Andy Diouf,Diouf,CM++,RC Lens,France,Ligue 1 Uber Eats,74,75,68,71,75,67,75,3510
Alberto Dossena,Dossena,CB++,Como,Italy,Serie A TIM,74,43,43,52,59,76,75,3240
David Douděra,Douděra,RM++,Slavia Praha,Czechia,Česká Liga,74,89,66,65,72,65,67,3510
Tasos Douvikas,Douvikas,ST++,RC Celta,Greece,LALIGA EA SPORTS,74,81,72,62,73,34,73,3240
Tommy Doyle,Doyle,CM++,Wolves,England,Premier League,74,67,65,74,75,65,67,3510
Ondrej Duda,Duda,CM++,Hellas Verona,Slovakia,Serie A TIM,74,65,71,73,78,64,63,3510
Alfred Duncan,Duncan,CM++,Venezia,Ghana,Serie A TIM,74,67,64,72,74,76,80,3510
Maxime Dupé,Dupé,GK++,OGC Nice,France,Ligue 1 Uber Eats,74,76,73,72,74,46,71,3510
Jhon Durán,Durán,ST++,Aston Villa,Colombia,Premier League,74,78,75,58,71,32,77,3240
Filip Đuričić,Đuričić,CAM++,Panathinaikos,Serbia,Hellas Liga,74,69,69,73,76,42,59,3240
Rafiu Durosinmi,Durosinmi,ST++,Viktoria Plzeň,Nigeria,Česká Liga,74,76,71,60,71,27,76,3240
Tyronne Ebuehi,Ebuehi,RB++,Empoli,Nigeria,Serie A TIM,74,85,51,60,70,69,71,3510
Rodrigo Echeverría,Echeverría,CM++,Huracán,Chile,LPF,74,72,65,70,72,74,83,3510
Anwar El Ghazi,El Ghazi,LM++,Cardiff City,Netherlands,EFL Championship,74,72,76,70,75,35,68,3240
Meschack Elia,Elia,ST++,BSC Young Boys,Congo DR,CSSL,74,92,72,67,78,26,71,3510
Gonzalo Escalante,Escalante,CM++,Cádiz CF,Argentina,LALIGA HYPERMOTION,74,60,70,72,71,73,75,3510
Aarón Escandell,Aarón,GK++,R. Oviedo,Spain,LALIGA HYPERMOTION,74,72,74,71,74,37,72,3510
Sergio Escudero Palomo,Escudero,LB++,RC Deportivo,Spain,LALIGA HYPERMOTION,74,65,62,72,70,74,67,3510
Mateus Gonçalo Espanha Fernandes,Mateus Fernandes,CM++,Southampton,Portugal,Premier League,74,75,65,73,79,58,62,3510
Maxime Estève,Estève,CB++,Burnley,France,EFL Championship,74,61,33,52,54,74,77,3240
Eduardo Expósito Jaén,Edu Expósito,CM++,RCD Espanyol,Spain,LALIGA EA SPORTS,74,65,74,72,75,70,69,3510
Abdessamad Ezzalzouli,Ezzalzouli,LM++,Real Betis,Morocco,LALIGA EA SPORTS,74,83,70,66,78,27,53,3240
Facundo Farías,Farías,ST++,Inter Miami CF,Argentina,MLS,74,85,72,68,80,39,70,3510
Federico Fattori,Fattori,CDM++,Huracán,Argentina,LPF,74,63,54,68,72,70,76,3510
Gerard Fdez. Castellano,Peque,CAM++,Sevilla FC,Spain,LALIGA EA SPORTS,74,81,72,69,75,35,51,3240
Evan Ferguson,Ferguson,ST++,Brighton,Republic of Ireland,Premier League,74,72,76,60,71,20,70,3240
Jean Paulo Fernandes Filho,Jean,GK++,Cerro Porteño,Brazil,Libertadores,74,74,73,68,78,29,74,3240
Nicolás Fernández,Fernández,ST++,Belgrano,Argentina,Sudamericana,74,86,74,63,77,39,66,3510
Zian Flemming,Flemming,ST++,Millwall,Netherlands,EFL Championship,74,70,75,72,73,57,79,3510
Gabriel Fortes Chaves,Gabriel Pec,RW++,LA Galaxy,Brazil,MLS,74,85,69,65,77,34,70,3510
Dimitri Foulquier,Foulquier,RB++,Valencia CF,France,LALIGA EA SPORTS,74,75,59,66,68,72,74,3510
Mohamed Fouzair,Fouzair,RM++,Al Raed,Morocco,ROSHN Saudi League,74,78,64,70,77,50,71,3510
Roberto Gagliardini,Gagliardini,CDM++,Monza,Italy,Serie A TIM,74,42,63,70,71,75,69,3240
Hernán Galíndez,Galíndez,GK++,Huracán,Ecuador,LPF,74,74,73,70,74,32,76,3240
Agustín García Basso,García Basso,CB++,Racing Club,Argentina,Sudamericana,74,65,52,60,63,75,77,3240
Raúl García de Haro,Raúl García,ST++,CA Osasuna,Spain,LALIGA EA SPORTS,74,70,74,62,71,25,68,3240
Unai García Lugea,Unai García,CB++,CA Osasuna,Spain,LALIGA EA SPORTS,74,57,42,62,57,76,75,3240
Dong Kyeong Lee,Lee Dong Kyeong,CAM++,Gimcheon Sangmu,Korea Republic,K League 1,74,75,74,72,75,57,69,3510
Chang Geun Lee,Lee Chang Geun,GK++,Daejeon Citizen,Korea Republic,K League 1,74,73,74,67,77,45,72,3510
Jamie Leweling,Leweling,RM++,VfB Stuttgart,Germany,Bundesliga,74,85,69,64,76,42,73,3510
Karol Linetty,Linetty,CM++,Torino,Poland,Serie A TIM,74,56,63,71,74,72,66,3510
Jesse Lingard,Lingard,CAM++,FC Seoul,England,K League 1,74,73,71,72,77,58,61,3510
Ondřej Lingr,Lingr,CAM++,Feyenoord,Czechia,Eredivisie,74,71,74,70,76,53,79,3510
Dejan Ljubičić,Ljubičić,CM++,1. FC Köln,Austria,Bundesliga 2,74,73,69,70,73,70,78,3510
Andrés Llinás,Llinás,CB++,Millonarios,Colombia,Libertadores,74,64,29,50,55,75,75,3240
Gautier Lloris,Lloris,CB++,Havre AC,France,Ligue 1 Uber Eats,74,40,36,54,56,74,77,3240
Gastón Lódico,Lódico,LM++,Instituto,Argentina,LPF,74,80,58,72,79,56,58,3510
Yury Lodygin,Lodygin,GK++,Panathinaikos,Russia,Hellas Liga,74,76,70,73,78,45,71,3510
Joe Lolley,Lolley,RM++,Sydney FC,England,A-League,74,73,70,70,76,49,63,3510
Carlos Eduardo Lopes Cruz,Cadu,LM++,Viktoria Plzeň,Brazil,Česká Liga,74,75,67,73,76,67,62,3510
Unai López Cabrera,Unai López,CDM++,Rayo Vallecano,Spain,LALIGA EA SPORTS,74,70,70,77,76,67,68,3510
Hernán López Muñoz,López Muñoz,CAM++,SJ Earthquakes,Argentina,MLS,74,87,67,67,80,36,59,3240
Anthony Losilla,Losilla,CDM++,VfL Bochum,France,Bundesliga,74,42,59,66,71,72,74,3240
Dejan Lovren,Lovren,CB++,OL,Croatia,Ligue 1 Uber Eats,74,50,40,58,58,74,74,3240
John Lundstram,Lundstram,CDM++,Trabzonspor,England,Trendyol Süper Lig,74,65,72,71,70,69,77,3510
Kevin Mac Allister,Mac Allister,CB++,R. Union St.-G.,Argentina,1A Pro League,74,75,55,60,72,74,79,3510
Koki Machida,Machida,CB++,R. Union St.-G.,Japan,1A Pro League,74,78,42,59,52,73,80,3240
Giulio Maggiore,Maggiore,CM++,Salernitana,Italy,Serie BKT,74,69,61,69,70,72,71,3510
Hörður Magnússon,Magnússon,CB++,Panathinaikos,Iceland,Hellas Liga,74,69,50,68,60,75,75,3240
Ryan Manning,Manning,LB++,Southampton,Republic of Ireland,Premier League,74,69,60,72,73,68,71,3510
Tomás Marchiori,Marchiori,GK++,Vélez Sarsfield,Argentina,LPF,74,74,73,71,74,40,74,3510
Iván Marcone,Marcone,CDM++,Independiente,Argentina,LPF,74,40,62,71,68,72,77,3240
Pep Biel Mas Jaume,Pep Biel,CAM++,Charlotte FC,Spain,MLS,74,70,72,72,77,48,59,3240
Neal Maupay,Maupay,ST++,Everton,France,Premier League,74,69,75,67,72,41,72,3240
Mark McKenzie,McKenzie,CB++,Toulouse FC,United States,Ligue 1 Uber Eats,74,81,36,50,64,73,78,3240
Marvin Mehlem,Mehlem,CAM++,Hull City,Germany,EFL Championship,74,68,67,70,77,54,64,3510
Nicolás Melamed Ribaudo,Nico Melamed,CAM++,UD Almería,Spain,LALIGA HYPERMOTION,74,80,68,75,78,40,60,3510
Domingos Sousa Menezes Duarte,Domingos Duarte,CB++,Getafe CF,Portugal,LALIGA EA SPORTS,74,47,36,57,52,75,75,3240
Teden Mengi,Mengi,CB++,Luton Town,England,EFL Championship,74,78,39,55,64,74,74,3240
Illan Meslier,Meslier,GK++,Leeds United,France,EFL Championship,74,75,73,70,76,38,70,3510
Marcos Paulo Mesquita Lopes,Rony Lopes,RM++,Alanyaspor,Portugal,Trendyol Süper Lig,74,73,72,73,76,30,56,3240
Djordje Mihailovic,Mihailovic,CAM++,Colorado Rapids,United States,MLS,74,71,70,74,74,60,67,3510
Sven Mijnans,Mijnans,CM++,AZ,Netherlands,Eredivisie,74,65,71,71,75,63,70,3510
Yankuba Minteh,Minteh,RM++,Brighton,Gambia,Premier League,74,95,65,61,79,45,56,3510
Bojan Miovski,Miovski,ST++,Girona FC,North Macedonia,LALIGA EA SPORTS,74,73,76,58,71,29,73,3240
Fabio Miretti,Miretti,CM++,Genoa,Italy,Serie A TIM,74,75,60,75,76,66,70,3510
Josip Mišić,Mišić,CDM++,Dinamo Zagreb,Croatia,Liga Hrvatska,74,68,68,77,65,67,76,3510
Stefan Mitrović,Mitrović,CB++,KAA Gent,Serbia,1A Pro League,74,32,34,53,51,75,81,3240
Juan Diego Molina Martínez,Stoichkov,LM++,D. Alavés,Spain,LALIGA EA SPORTS,74,73,76,69,75,46,71,3510
César Montes,Montes,CB++,UD Almería,Mexico,LALIGA HYPERMOTION,74,57,46,60,63,73,79,3240
Jonathan Montiel Caballero,Joni Montiel,CAM++,Rayo Vallecano,Spain,LALIGA EA SPORTS,74,70,76,75,77,50,60,3510
Alfredo Morelos,Morelos,ST++,Atl. Nacional,Colombia,Liga Colombia,74,70,73,66,71,43,81,3510
Manuel Morlanes Ariño,Manu Morlanes,CM++,RCD Mallorca,Spain,LALIGA EA SPORTS,74,67,64,75,73,69,68,3510
Carlton Morris,Morris,ST++,Luton Town,England,EFL Championship,74,73,74,58,69,34,77,3240
Faris Pemi Moumbagna,Moumbagna,ST++,OM,Cameroon,Ligue 1 Uber Eats,74,89,72,57,68,29,81,3240
Ernest Muçi,Muçi,CAM++,Beşiktaş,Albania,Trendyol Süper Lig,74,79,71,69,75,28,57,3240
Mert Müldür,Müldür,RB++,Fenerbahçe,Türkiye,Trendyol Süper Lig,74,74,53,65,74,71,74,3510
Marius Müller,Müller,GK++,VfL Wolfsburg,Germany,Bundesliga,74,75,71,59,78,30,75,3240
Aihen Muñoz Capellán,Aihen Muñoz,LB++,Real Sociedad,Spain,LALIGA EA SPORTS,74,77,54,69,73,72,70,3510
Javier Muñoz Jiménez,Javi Muñoz,CM++,UD Las Palmas,Spain,LALIGA EA SPORTS,74,72,65,71,73,65,78,3510
Alejandro José Muñoz Miguel,Alex Muñoz,CB++,UD Las Palmas,Spain,LALIGA EA SPORTS,74,78,67,63,63,74,81,3510
Thomas Murg,Murg,CAM++,PAOK FC,Austria,Hellas Liga,74,79,72,73,76,44,64,3510
Amir Murillo,Murillo,RB++,OM,Panama,Ligue 1 Uber Eats,74,82,57,68,71,69,73,3510
Phillipp Mwene,Mwene,LB++,1. FSV Mainz 05,Austria,Bundesliga,74,80,54,66,75,68,69,3510
Marvelous Nakamba,Nakamba,CDM++,Luton Town,Zimbabwe,EFL Championship,74,58,49,62,71,74,74,3240
Keito Nakamura,Nakamura,LM++,Stade de Reims,Japan,Ligue 1 Uber Eats,74,77,72,70,76,41,69,3510
Khaled Narey,Narey,RM++,Al Khaleej,Germany,ROSHN Saudi League,74,82,68,67,75,62,73,3510
Luca Netz,Netz,LB++,M'gladbach,Germany,Bundesliga,74,77,48,69,72,71,66,3510
Gabriel Neves,Neves,CM++,Estudiantes,Uruguay,Libertadores,74,70,64,75,72,66,59,3510
Perry Ng,Ng,RB++,Cardiff City,England,EFL Championship,74,72,60,66,67,72,75,3510
Michael Ngadeu,Ngadeu,CB++,Beijing Guoan,Cameroon,CSL,74,64,43,55,55,74,83,3240
Arnaud Nordin,Nordin,RM++,Montpellier,France,Ligue 1 Uber Eats,74,81,71,70,76,37,56,3240
Ernest Nuamah,Nuamah,RW++,OL,Ghana,Ligue 1 Uber Eats,74,85,67,63,79,24,62,3240
Juan Guilherme Nunes Jesus,Juan Jesus,CB++,SSC Napoli,Brazil,Serie A TIM,74,60,33,51,60,76,71,3240
Callum O'Hare,O'Hare,CAM++,Sheffield Utd,England,EFL Championship,74,77,66,70,78,62,68,3510
Dara O'Shea,O'Shea,CB++,Ipswich,Republic of Ireland,Premier League,74,67,33,55,58,75,76,3240
Igoh Ogbu,Ogbu,CB++,Slavia Praha,Nigeria,Česká Liga,74,75,39,55,59,72,82,3240
David Okereke,Okereke,ST++,Cremonese,Nigeria,Serie BKT,74,83,71,56,76,26,65,3240
Maduka Okoye,Okoye,GK++,Udinese,Nigeria,Serie A TIM,74,73,72,68,78,24,74,3240
Joseph Okumu,Okumu,CB++,Stade de Reims,Kenya,Ligue 1 Uber Eats,74,78,41,56,63,73,77,3240
Rogério Oliveira da Silva,Rogério,LB++,VfL Wolfsburg,Brazil,Bundesliga,74,75,53,68,76,70,59,3510
Robin Olsen,Olsen,GK++,Aston Villa,Sweden,Premier League,74,74,70,76,74,35,76,3510
Kristoffer Olsson,Olsson,CM++,FC Midtjylland,Sweden,3F Superliga,74,69,64,74,75,68,64,3510
Christopher Operi,Operi,LB++,Havre AC,Côte d'Ivoire,Ligue 1 Uber Eats,74,77,61,69,72,68,71,3510
Gift Orban,Orban,ST++,OL,Nigeria,Ligue 1 Uber Eats,74,77,79,62,73,18,62,3240
Massadio Haïdara,Haïdara,CB++,Stade Brestois 29,Mali,Ligue 1 Uber Eats,74,76,60,64,71,73,78,3510
Neal Maupay,Maupay,ST++,OM,France,Ligue 1 Uber Eats,74,69,75,67,72,41,72,3240
Todd Cantwell,Cantwell,CAM++,Blackburn Rovers,England,EFL Championship,74,71,67,71,76,43,52,3240
Antonio Villa Suárez,Toni Villa,LM++,SD Eibar,Spain,LALIGA HYPERMOTION,74,74,65,73,76,53,48,3240
Matt Turner,Turner,GK++,Crystal Palace,United States,Premier League,74,74,72,67,74,40,73,3510
David Okereke,Okereke,ST++,Gaziantep,Nigeria,Trendyol Süper Lig,74,83,71,56,76,26,65,3240
Rafik Guitane,Guitane,RW++,SC Braga,Algeria,Liga Portugal,74,76,66,68,80,31,53,3240
Nedim Bajrami,Bajrami,CAM++,Rangers,Albania,cinch Prem,74,75,68,73,77,58,65,3510
Zian Flemming,Flemming,ST++,Burnley,Netherlands,EFL Championship,74,70,75,72,73,57,79,3510
Moritz Jenz,Jenz,CB++,1. FSV Mainz 05,Germany,Bundesliga,74,63,29,50,55,73,80,3240
Lucas Perrin,Perrin,CB++,Hamburger SV,France,Bundesliga 2,74,44,35,55,59,76,73,3240
Osame Sahraoui,Sahraoui,LM++,LOSC Lille,Morocco,Ligue 1 Uber Eats,74,81,60,66,80,45,54,3240
Francisco Sampaio Moura,Francisco Moura,LB++,FC Porto,Portugal,Liga Portugal,74,76,55,72,74,70,70,3510
Flavius Daniliuc,Daniliuc,CB++,Hellas Verona,Austria,Serie A TIM,74,52,42,61,60,74,77,3240
Ismail Jakobs,Jakobs,LB++,Galatasaray,Senegal,Trendyol Süper Lig,74,84,60,64,73,67,69,3510
Ondřej Lingr,Lingr,CAM++,Slavia Praha,Czechia,Česká Liga,74,71,74,70,76,53,79,3510
Mees Hilgers,Hilgers,CB++,FC Twente,Indonesia,Eredivisie,74,74,43,54,59,75,76,3240
Omari Hutchinson,Hutchinson,RM++,Ipswich,England,Premier League,74,80,72,68,77,53,62,3510
Edoardo Bove,Bove,CM++,Fiorentina,Italy,Serie A TIM,74,66,68,67,74,74,70,3510
Walid Cheddira,Cheddira,ST++,RCD Espanyol,Morocco,LALIGA EA SPORTS,74,80,73,64,68,41,76,3510
Muhammed Cham,Cham,CAM++,Trabzonspor,Austria,Trendyol Süper Lig,74,76,68,71,75,25,51,3240
Konstantinos Koulierakis,Koulierakis,CB++,VfL Wolfsburg,Greece,Bundesliga,74,69,43,56,63,74,75,3240
Saba Sazonov,Sazonov,CB++,Empoli,Georgia,Serie A TIM,74,63,40,58,61,74,75,3240
Dejan Lovren,Lovren,CB++,PAOK FC,Croatia,Hellas Liga,74,50,40,58,58,74,74,3240
Václav Jurecka,Jurecka,ST++,Çaykur Rizespor,Czechia,Trendyol Süper Lig,74,74,74,66,71,49,76,3510
Christos Zafeiris,Zafeiris,CM++,Slavia Praha,Greece,Česká Liga,74,77,68,72,78,66,75,3510
Brooks,Brooks,CB++,Hertha Berlin,United States,Bundesliga 2,74,55,40,55,58,75,71,3240
Ogbonna,Ogbonna,CB++,Watford,Italy,EFL Championship,74,33,40,59,58,76,67,3240
Claude-Maurice,Claude-Maurice,CM++,FC Augsburg,France,Bundesliga,74,76,70,72,80,68,65,3510
López,López,ST++,Nacional,Uruguay,Libertadores,74,70,77,71,75,25,65,3240
Nahuel Barrios,Barrios,LW++,Barracas Central,Argentina,LPF,74,90,66,67,79,37,46,3240
Attila Szalai,Szalai,CB++,Standard Liège,Hungary,1A Pro League,74,72,45,62,63,74,79,3240
Lima Silva,Adryelson,CB++,RSC Anderlecht,Brazil,1A Pro League,74,73,46,59,61,75,73,3240
Cédric Zesiger,Zesiger,CB++,FC Augsburg,Switzerland,Bundesliga,74,67,43,57,61,73,80,3240
Marcos Paulo Mesquita Lopes,Rony Lopes,RM++,Farense,Portugal,Liga Portugal,74,73,72,73,76,30,56,3240
Tajon Buchanan,Buchanan,RM++,Villarreal CF,Canada,LALIGA EA SPORTS,74,92,65,66,74,67,73,3510
Lucas Perrin,Perrin,CB++,Cercle Brugge,France,1A Pro League,74,44,35,55,59,76,73,3240
Thomas Murg,Murg,CAM++,Al Khaleej,Austria,ROSHN Saudi League,74,79,72,73,76,44,64,3510
Kelechi Iheanacho,Iheanacho,ST++,Middlesbrough,Nigeria,EFL Championship,74,71,74,69,75,38,71,3240
