Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Magno João Victo,João Magno,ST++,GwangJu FC,Brazil,K League 1,64,68,65,44,56,28,81,-1
Marcel Johnen,Johnen,GK++,Aleman. Aachen,Germany,3. Liga,64,68,60,64,68,27,59,-1
Callum Johnson,Johnson,RB++,Bradford City,England,EFL League Two,64,73,45,57,60,60,71,-1
Max Johnston,Johnston,RB++,SK Sturm Graz,Scotland,Ö. Bundesliga,64,81,36,58,60,57,64,-1
Jamie Jones,Jones,GK++,Salford City,England,EFL League Two,64,64,63,66,64,34,64,-1
Antonio Jonjić,Jonjić,ST++,Wehen Wiesbaden,Germany,3. Liga,64,76,62,57,69,31,64,-1
Viðar Ari Jónsson,Jónsson,RW++,HamKam Fotball,Iceland,Eliteserien,64,80,56,59,63,60,66,-1
Filip Jørgensen,Jørgensen,CM++,Odds BK,Norway,Eliteserien,64,73,55,60,67,57,64,-1
Marcelo Jorquera,Jorquera,LB++,Cobresal,Chile,Libertadores,64,73,39,59,63,58,70,-1
Joel Jorquera Romero,Jorquera,LM++,CD Eldense,Spain,LALIGA HYPERMOTION,64,70,53,61,64,28,51,-1
Kyle Joseph,Joseph,ST++,Blackpool,Scotland,EFL League One,64,75,62,53,65,23,60,-1
Andreas Jungdal,Jungdal,GK++,Cremonese,Denmark,Serie BKT,64,67,61,57,67,23,63,-1
Elton Kabangu,Kabangu,ST++,R. Union St.-G.,Belgium,1A Pro League,64,77,62,60,68,33,52,-1
Sullay Kaikai,Kaikai,RM++,Cambridge Utd,Sierra Leone,EFL League One,64,82,61,60,66,48,52,-1
Sherif Kallaku,Kallaku,CAM++,Sepsi OSK,Albania,SUPERLIGA,64,69,60,62,65,36,44,-1
Brent Kallman,Kallman,CB++,Nashville SC,United States,MLS,64,46,39,49,37,63,76,-1
Mohammed Kamara,Kamara,LW++,CFR 1907 Cluj,Liberia,SUPERLIGA,64,76,59,56,67,29,64,-1
Krzysztof Kamiński,Kamiński,GK++,Pogoń Szczecin,Poland,PKO BP Ekstraklasa,64,64,61,65,65,36,66,-1
Bernard Kamungo,Kamungo,RM++,FC Dallas,United States,MLS,64,77,64,54,67,45,48,-1
Seong Jin Kang,Kang Seong Jin,RM++,FC Seoul,Korea Republic,K League 1,64,80,58,53,67,27,57,-1
Abdoulaye Kanté,Kanté,CDM++,ESTAC Troyes,Côte d'Ivoire,Ligue 2 BKT,64,63,40,55,60,63,62,-1
Juan Cruz Kaprof,Kaprof,ST++,FC Botoșani,Argentina,SUPERLIGA,64,76,63,59,63,32,64,-1
Malte Karbstein,Karbstein,CB++,SV Waldhof,Germany,3. Liga,64,61,36,48,51,63,71,-1
Gregory Karlen,Karlen,CM++,FC St. Gallen,Switzerland,CSSL,64,65,64,63,65,57,65,-1
Sander Erik Kartum,Kartum,CM++,SK Brann,Norway,Eliteserien,64,73,54,64,66,55,64,-1
Jadel Katongo,Katongo,RB++,Manchester City,England,Premier League,64,70,36,55,58,61,68,-1
Lars Kehl,Kehl,RW++,VfL Osnabrück,Germany,3. Liga,64,66,61,61,67,39,57,-1
Felix Keidel,Keidel,CM++,FC Ingolstadt 04,Germany,3. Liga,64,70,42,63,66,57,59,-1
Tidiane Keita,Keita,CM++,FC Petrolul,France,SUPERLIGA,64,70,53,63,64,55,64,-1
Kader Keïta,Keïta,CDM++,CFR 1907 Cluj,Côte d'Ivoire,SUPERLIGA,64,66,44,56,61,61,71,-1
Jonas Kersken,Kersken,GK++,Arminia Bielefeld,Germany,3. Liga,64,67,45,66,70,25,67,-1
Hugo Keto,Keto,GK++,Sandefjord,Finland,Eliteserien,64,65,62,60,64,46,63,-1
Anan Khalaili,Khalaili,RW++,R. Union St.-G.,Israel,1A Pro League,64,76,62,56,67,25,59,-1
Benji Kikanović,Kikanović,LM++,SJ Earthquakes,United States,MLS,64,87,58,49,64,24,63,-1
Alfie Kilgour,Kilgour,CB++,Mansfield Town,England,EFL League One,64,64,46,44,52,62,73,-1
Greg Kiltie,Kiltie,LW++,St. Mirren,Scotland,cinch Prem,64,65,59,60,66,46,61,-1
Tae Han Kim,Kim Tae Han,CB++,Suwon FC,Korea Republic,K League 1,64,52,21,34,32,66,71,-1
Min Hyeok Kim,Kim Min Hyeok,CDM++,Ulsan Hyundai,Korea Republic,K League 1,64,57,59,60,64,56,73,-1
Jin Ya Kim,Kim Jin Ya,RB++,FC Seoul,Korea Republic,K League 1,64,81,53,58,64,56,63,-1
Tae Hyun Kim,Kim Tae Hyun,RB++,Jeonbuk Hyundai,Korea Republic,K League 1,64,68,48,59,62,57,64,-1
Tom King,King,GK++,Wolves,Wales,Premier League,64,64,63,61,64,42,63,-1
Kristian Kirkegaard,Kirkegaard,LM++,Vejle Boldklub,Denmark,3F Superliga,64,75,61,61,64,35,56,-1
Pål Alexander Kirkevold,Kirkevold,ST++,HamKam Fotball,Norway,Eliteserien,64,56,64,62,62,33,77,-1
Philipp Klewin,Klewin,GK++,Hansa Rostock,Germany,3. Liga,64,63,61,60,64,41,65,-1
Thibault Klidje,Klidje,ST++,FC Luzern,Togo,CSSL,64,81,63,56,69,26,63,-1
Antoni Klimek,Klimek,LW++,Widzew Łódź,Poland,PKO BP Ekstraklasa,64,73,58,56,68,51,59,-1
Matija Boben,Boben,CB++,CFR 1907 Cluj,Slovenia,SUPERLIGA,64,48,28,40,42,63,75,-1
Mateusz Bochnak,Bochnak,RM++,Cracovia,Poland,PKO BP Ekstraklasa,64,73,61,56,66,37,58,-1
Melayro Bogarde,Bogarde,CDM++,LASK,Netherlands,Ö. Bundesliga,64,60,30,52,65,65,62,-1
Lamare Bogarde,Bogarde,CDM++,Aston Villa,Netherlands,Premier League,64,64,46,57,61,63,69,-1
Adama Bojang,Bojang,ST++,Stade de Reims,Gambia,Ligue 1 Uber Eats,64,62,64,50,60,36,57,-1
Agustín Bolivar,Bolivar,CDM++,Gimnasia,Argentina,LPF,64,61,46,58,61,64,63,-1
James Bolton,Bolton,CB++,Fleetwood Town,England,EFL League Two,64,72,35,53,58,62,72,-1
Luke Bolton,Bolton,RB++,Wrexham AFC,England,EFL League One,64,83,55,59,66,54,68,-1
André Boman,Boman,RB++,Halmstads BK,Sweden,Allsvenskan,64,79,49,58,65,57,65,-1
Elliot Bonds,Bonds,CDM++,Fleetwood Town,Guyana,EFL League Two,64,65,49,57,60,60,75,-1
Yvandro Borges Sanches,Borges Sanches,LM++,M'gladbach,Luxembourg,Bundesliga,64,77,57,64,63,53,58,-1
Dennis Borkowski,Borkowski,ST++,FC Ingolstadt 04,Germany,3. Liga,64,72,63,54,66,32,64,-1
Tim Boss,Boss,GK++,SV Elversberg,Germany,Bundesliga 2,64,67,62,60,64,48,62,-1
Yassine Bouchama,Bouchama,CAM++,Preußen Münster,Germany,Bundesliga 2,64,67,59,63,66,50,59,-1
Abdelrahman Boudah,Boudah,LW++,Västerås SK,Sweden,Allsvenskan,64,72,59,60,67,41,63,-1
Jordan Bowery,Bowery,RB++,Mansfield Town,England,EFL League One,64,83,57,52,60,57,76,-1
Kieron Bowie,Bowie,ST++,Hibernian,Scotland,cinch Prem,64,75,62,59,63,39,80,-1
Caolán Boyd-Munce,Boyd-Munce,CM++,St. Mirren,Northern Ireland,cinch Prem,64,61,55,61,64,58,63,-1
William Boyle,Boyle,CB++,Wrexham AFC,England,EFL League One,64,46,29,44,48,62,78,-1
Oliver Braude,Braude,RB++,sc Heerenveen,Norway,Eredivisie,64,66,46,61,62,58,61,-1
Zachary Brault-Guillard,Brault-Guillard,RM++,FC Lugano,Canada,CSSL,64,88,58,56,63,60,67,-1
Pedro Bravo,Bravo,CM++,FC Midtjylland,Colombia,3F Superliga,64,72,52,55,62,58,63,-1
Leandro Brey,Brey,GK++,Boca Juniors,Argentina,Sudamericana,64,64,60,50,65,29,65,-1
Sebastian Breza,Breza,GK++,CF Montréal,Canada,MLS,64,63,64,50,68,33,62,-1
Enrico Brignola,Brignola,RM++,Catanzaro,Italy,Serie BKT,64,76,59,62,68,35,58,-1
Joshua Brillante,Brillante,CDM++,WS Wanderers,Australia,A-League,64,47,55,60,62,60,80,-1
Ethan Bristow,Bristow,LB++,Minnesota United,St. Kitts and Nevis,MLS,64,82,38,55,58,56,71,-1
Bennit Bröger,Bröger,CAM++,VfL Wolfsburg,Germany,Bundesliga,64,66,45,59,73,35,41,-1
Ryan Broom,Broom,CM++,Fleetwood Town,Wales,EFL League Two,64,83,57,63,67,56,66,-1
James Brophy,Brophy,LM++,Cambridge Utd,England,EFL League One,64,86,51,58,64,55,69,-1
Jevani Brown,Brown,ST++,Bristol Rovers,Jamaica,EFL League One,64,79,62,60,64,45,68,-1
Jordan Brown,Brown,CDM++,Leyton Orient,England,EFL League One,64,66,41,56,60,61,71,-1
Lewis Brunt,Brunt,CB++,Wrexham AFC,England,EFL League One,64,77,44,56,62,62,72,-1
Omar Bugiel,Bugiel,ST++,AFC Wimbledon,Lebanon,EFL League Two,64,67,62,51,59,37,85,-1
Teal Bunbury,Bunbury,ST++,Nashville SC,United States,MLS,64,67,65,59,62,41,73,-1
Finley Burns,Burns,CDM++,Hull City,England,EFL Championship,64,58,36,52,59,63,67,-1
Marco Bustos,Bustos,RM++,IFK Värnamo,Canada,Allsvenskan,64,69,61,61,66,26,53,-1
Elvis Bwomono,Bwomono,RB++,St. Mirren,Uganda,cinch Prem,64,82,42,54,62,57,68,-1
Jun Soo Byeon,Byeon Jun Soo,CB++,GwangJu FC,Korea Republic,K League 1,64,79,28,38,50,62,80,-1
Gustavo Caballero,Caballero,RM++,Club Nacional,Paraguay,Sudamericana,64,74,56,55,68,28,58,-1
Diego Caballo Alonso,Diego Caballo,LB++,AaB,Spain,3F Superliga,64,72,56,60,62,58,64,-1
Catriel Cabellos,Cabellos,CM++,Alianza Lima,Peru,Libertadores,64,67,56,63,65,54,53,-1
Kévin Cabral,Cabral,LM++,Colorado Rapids,France,MLS,64,85,58,56,66,45,57,-1
Jefferson Caicedo,Caicedo,LM++,Técnico U.,Ecuador,Sudamericana,64,75,56,60,63,23,52,-1
Alejandro Calatrava Torrado,Álex Calatrava,RM++,CD Castellón,Spain,LALIGA HYPERMOTION,64,73,59,60,68,33,49,-1
Josep Calavera Espinach,Calavera,CM++,CD Castellón,Spain,LALIGA HYPERMOTION,64,64,57,60,64,64,68,-1
Diego Calcaterra,Calcaterra,CB++,Sarmiento,Argentina,LPF,64,51,33,45,49,65,70,-1
Drissa Camara,Camara,RM++,Parma,Côte d'Ivoire,Serie A TIM,64,65,57,63,65,54,58,-1
Cole Campbell,Campbell,RM++,Borussia Dortmund,United States,Bundesliga,64,73,57,59,69,26,39,-1
Andy Cannon,Cannon,CM++,Wrexham AFC,England,EFL League One,64,70,57,62,66,61,66,-1
Alexis Cantero,Cantero,LB++,Guaraní,Paraguay,Sudamericana,64,76,27,56,59,59,64,-1
Marko Capan,Capan,CM++,Hajduk Split,Croatia,Liga Hrvatska,64,59,44,69,63,50,60,-1
Osvaldo Pedro Capemba,Capita,LW++,Radomiak Radom,Angola,PKO BP Ekstraklasa,64,75,55,56,71,23,47,-1
Pedro Luis Capó Payeras,Pedro Capó,CB++,Bengaluru FC,Spain,Hero ISL,64,69,50,57,56,63,68,-1
Franco Carboni,Carboni,LB++,River Plate,Argentina,Libertadores,64,62,40,55,57,60,68,-1
Baily Cargill,Cargill,CB++,Mansfield Town,England,EFL League One,64,65,36,54,58,63,77,-1
Jonas Carls,Carls,LB++,SV Waldhof,Germany,3. Liga,64,82,56,56,64,54,58,-1
Frederik Carlsen,Carlsen,CM++,Silkeborg IF,Denmark,3F Superliga,64,72,61,62,67,57,66,-1
Wikelman Carmona,Carmona,RM++,Red Bulls,Venezuela,MLS,64,80,57,57,69,39,58,-1
Hussein Carneil,Carneil,LW++,IFK Göteborg,Sweden,Allsvenskan,64,69,53,60,68,24,48,-1
Luis Casiani,Casiani,RB++,Caracas F.C.,Venezuela,Libertadores,64,73,49,57,60,59,63,-1
Tommaso Cassandro,Cassandro,RB++,Catanzaro,Italy,Serie BKT,64,63,46,58,62,62,64,-1
Santiago Castañeda,Castañeda,CM++,SC Paderborn 07,United States,Bundesliga 2,64,70,46,60,65,65,60,-1
Henrik Castegren,Castegren,CB++,IK Sirius,Sweden,Allsvenskan,64,56,32,53,52,63,70,-1
Marco Jair Castillo,Castillo,RM++,Técnico U.,Ecuador,Sudamericana,64,79,33,57,63,55,65,-1
Luis Armando Castro,Castro,CM++,Delfín S.C.,Ecuador,Sudamericana,64,59,53,66,65,62,60,-1
Tomás Castro Ponce,Castro Ponce,CAM++,Atlético Tucumán,Argentina,LPF,64,67,58,62,66,50,65,-1
Javier Castro Urdín,Javi Castro,CB++,R. Racing Club,Spain,LALIGA HYPERMOTION,64,64,32,42,49,64,69,-1
Bruno André Cavaco Jordão,Bruno Jordão,CM++,Radomiak Radom,Portugal,PKO BP Ekstraklasa,64,65,56,63,68,52,61,-1
Daniel Celea,Celea,CB++,FC Botoșani,Romania,SUPERLIGA,64,54,38,40,45,65,71,-1
Jurgen Çelhaka,Çelhaka,CM++,Legia Warszawa,Albania,PKO BP Ekstraklasa,64,64,51,63,63,59,66,-1
Rodrigo Chagas,Chagas,RW++,Nacional,Uruguay,Libertadores,64,75,59,62,64,60,62,-1
Luke Chambers,Chambers,LB++,Wigan Athletic,England,EFL League One,64,65,41,60,63,61,62,-1
Felipe Chamorro,Chamorro,CAM++,Palestino,Chile,Libertadores,64,67,57,62,66,37,61,-1
Justin Che,Che,RB++,Brøndby IF,United States,3F Superliga,64,73,27,55,62,61,64,-1
Zhongguo Chi,Chi Zhongguo,CM++,Beijing Guoan,China PR,CSL,64,72,56,62,62,63,66,-1
Fabio Chiarodia,Chiarodia,CB++,M'gladbach,Italy,Bundesliga,64,66,33,49,56,65,63,-1
Andrei Chindriș,Chindriș,CB++,Lechia Gdańsk,Romania,PKO BP Ekstraklasa,64,63,36,46,46,63,73,-1
Gu Choi,Choi,CB++,ADT,Peru,Sudamericana,64,51,22,38,35,66,69,-1
Ben Chrisene,Chrisene,LB++,Norwich,England,EFL Championship,64,72,51,61,64,58,62,-1
Peter Buch Christiansen,Christiansen,RW++,Viking FK,Denmark,Eliteserien,64,78,60,55,66,35,66,-1
Sander Christiansen,Christiansen,LB++,Sarpsborg 08,Norway,Eliteserien,64,63,53,64,64,60,60,-1
Luciano Cingolani,Cingolani,RW++,Godoy Cruz,Argentina,LPF,64,80,61,56,67,28,42,-1
Moustapha Cissé,Cissé,ST++,FC St. Gallen,Guinea,CSSL,64,77,64,51,64,21,55,-1
Alphadjo Cissè,Cissè,CAM++,Hellas Verona,Italy,Serie A TIM,64,77,59,62,67,46,51,-1
Tim Civeja,Civeja,CM++,Saarbrücken,Albania,3. Liga,64,65,57,63,66,58,65,-1
Nicky Clark,Clark,ST++,St. Johnstone,Scotland,cinch Prem,64,67,64,59,63,33,60,-1
Daniel Cleary,Cleary,CB++,Shamrock Rovers,Republic of Ireland,SSE Airtricity PD,64,52,36,44,52,62,74,-1
Stefan Cleveland,Cleveland,GK++,Austin FC,United States,MLS,64,64,62,62,66,55,64,-1
Jack Clisby,Clisby,LB++,WS Wanderers,Australia,A-League,64,61,53,59,59,59,72,-1
Josh Coburn,Coburn,ST++,Middlesbrough,England,EFL Championship,64,58,64,47,61,22,70,-1
Ibrahima Conté,Conté,CB++,UTA Arad,Guinea,SUPERLIGA,64,48,43,49,53,62,80,-1
Murphy Cooper,Cooper,GK++,Stevenage,England,EFL League One,64,65,65,60,64,41,61,-1
Brandon Cooper,Cooper,CB++,Leyton Orient,Wales,EFL League One,64,55,34,45,45,64,70,-1
Rezan Corlu,Corlu,CAM++,Lyngby BK,Denmark,3F Superliga,64,78,60,61,67,27,57,-1
David Cornell,Cornell,GK++,Preston,Wales,EFL Championship,64,65,62,60,66,32,60,-1
Leo Cornic,Cornic,RB++,Tromsø IL,Norway,Eliteserien,64,78,38,58,64,56,60,-1
Martín Ortega,Ortega,RB++,Tigre,Argentina,LPF,64,70,33,53,59,58,65,-1
Franco Ortellado,Ortellado,CB++,S. Ameliano,Argentina,Sudamericana,64,56,30,36,46,64,71,-1
Arnau Ortiz Sánchez,Arnau Ortiz,LM++,Śląsk Wrocław,Spain,PKO BP Ekstraklasa,64,76,58,59,66,30,48,-1
Deji Oshilaja,Oshilaja,CDM++,Mansfield Town,England,EFL League One,64,78,52,55,60,63,76,-1
Arild Østbø,Østbø,GK++,Viking FK,Norway,Eliteserien,64,62,63,63,64,31,64,-1
Yari Otto,Otto,CAM++,SC Verl,Germany,3. Liga,64,70,60,56,66,45,66,-1
Sami Ouaissa,Ouaissa,CAM++,N.E.C. Nijmegen,Netherlands,Eredivisie,64,78,57,59,67,40,58,-1
Aziz Ouattara,Ouattara,CDM++,KV Mechelen,Côte d'Ivoire,1A Pro League,64,61,24,53,61,62,70,-1
Samuel Oum Gouet,Oum Gouet,CDM++,Politehnica Iași,Cameroon,SUPERLIGA,64,52,53,61,63,61,73,-1
Casper Øyvann,Øyvann,CB++,Molde FK,Norway,Eliteserien,64,67,41,50,52,64,69,-1
Tomás Palacios,Palacios,CB++,Ind. Rivadavia,Argentina,LPF,64,53,36,34,38,66,69,-1
Ante Palaversa,Palaversa,CM++,Aberdeen,Croatia,cinch Prem,64,51,65,61,64,62,66,-1
Matt Palmer,Palmer,CM++,Notts County,England,EFL League Two,64,76,56,64,66,58,69,-1
Murat Paluli,Paluli,RB++,Sivasspor,Türkiye,Trendyol Süper Lig,64,71,43,56,64,60,67,-1
Aleksander Paluszek,Paluszek,CB++,Śląsk Wrocław,Poland,PKO BP Ekstraklasa,64,51,27,39,44,63,72,-1
Víctor Parada González,Parada,LB++,CD Mirandés,Spain,LALIGA HYPERMOTION,64,70,46,58,61,61,65,-1
Seung Ho Park,Park Seung Ho,RW++,Incheon United,Korea Republic,K League 1,64,80,61,51,66,22,65,-1
Chan Yong Park,Park Chan Yong,CB++,Gimcheon Sangmu,Korea Republic,K League 1,64,61,31,45,40,63,68,-1
Kyu hyun Park,Park Kyu Hyun,LB++,Dynamo Dresden,Korea Republic,3. Liga,64,72,29,50,63,61,65,-1
Se Jin Park,Park Se Jin,CM++,Daegu FC,Korea Republic,K League 1,64,66,52,61,67,59,55,-1
Will Patching,Patching,CAM++,Derry City,England,SSE Airtricity PD,64,59,62,64,64,53,59,-1
Harry Paton,Paton,CM++,Motherwell,Canada,cinch Prem,64,71,58,63,66,57,63,-1
Elvis Patta,Patta,RB++,Técnico U.,Ecuador,Sudamericana,64,76,33,60,59,57,53,-1
Yeferson Paz,Paz,RB++,Sassuolo,Colombia,Serie BKT,64,72,51,60,60,58,71,-1
Myles Peart-Harris,Peart-Harris,CM++,Brentford,England,Premier League,64,72,61,63,65,52,71,-1
Thore Pedersen,Pedersen,RB++,SK Brann,Norway,Eliteserien,64,67,52,58,62,61,68,-1
Matti Peltola,Peltola,CDM++,D.C. United,Finland,MLS,64,65,35,55,58,66,65,-1
Andy Pembélé,Pembélé,RM++,Paris FC,France,Ligue 2 BKT,64,87,53,55,66,33,56,-1
Nicholas Pennington,Pennington,CM++,Perth Glory,Australia,A-League,64,56,54,62,61,60,69,-1
James Penrice,Penrice,LB++,Hearts,Scotland,cinch Prem,64,78,50,59,62,58,63,-1
Agustín Pereira,Pereira,RB++,Racing Club,Uruguay,Sudamericana,64,72,35,55,61,61,59,-1
Hamilton Pereira,Pereira,CDM++,Cerro Largo,Uruguay,Sudamericana,64,63,62,63,64,62,66,-1
Guillermo Pereira,Pereira,CAM++,Dep. Riestra,Argentina,LPF,64,69,56,63,66,43,57,-1
Darlan Pereira Mendes,Darlan,ST++,Wuhan 3 Towns,Brazil,CSL,64,61,62,63,69,56,56,-1
Dylan José Perera Plasencia,Dylan Perera,CAM++,CD Tenerife,Spain,LALIGA HYPERMOTION,64,71,56,65,69,48,46,-1
Javier Pérez Mateo,Javi Pérez,CDM++,SD Huesca,Spain,LALIGA HYPERMOTION,64,45,62,58,59,61,69,-1
Edwuin Pernía,Pernía,ST++,Caracas F.C.,Venezuela,Libertadores,64,59,66,51,55,25,60,-1
Nikola Petkovic,Petkovic,CDM++,Charlotte FC,Serbia,MLS,64,61,50,61,62,61,58,-1
Oscar Pettersson,Pettersson,RW++,IFK Göteborg,Sweden,Allsvenskan,64,81,60,61,63,52,64,-1
Shihao Piao,Piao Shihao,RB++,Qingdao W. Coast,China PR,CSL,64,81,39,54,51,59,75,-1
Selmir Pidro,Pidro,LB++,St. Louis CITY SC,Bosnia and Herzegovina,MLS,64,66,40,57,60,60,63,-1
Lukas Pinckert,Pinckert,CB++,SV Elversberg,Germany,Bundesliga 2,64,66,41,55,59,62,70,-1
Miguel Pinto,Pinto,GK++,Coquimbo Unido,Chile,Sudamericana,64,63,60,64,63,53,64,-1
Ignacio Pintos,Pintos,RM++,Danubio,Uruguay,Sudamericana,64,75,59,57,65,53,58,-1
Onurcan Piri,Piri,GK++,Kayserispor,Türkiye,Trendyol Süper Lig,64,65,64,57,65,19,64,-1
Reno Piscopo,Piscopo,CAM++,Melb. Victory,Australia,A-League,64,79,59,61,69,39,56,-1
Brian Plat,Plat,CB++,K. Beerschot VA,Netherlands,1A Pro League,64,80,27,49,47,62,77,-1
Manuel Polster,Polster,LM++,Lausanne-Sport,Austria,CSSL,64,92,61,58,62,34,62,-1
Dante Polvara,Polvara,RM++,Aberdeen,United States,cinch Prem,64,56,56,62,65,59,73,-1
Joaquín Pombo,Pombo,CB++,Independiente DV,Argentina,Libertadores,64,51,32,38,40,64,73,-1
Matviy Ponomarenko,Ponomarenko,ST++,Dynamo Kyiv,Ukraine,Ukrayina Liha,64,69,64,48,58,26,62,-1
Robert Popa,Popa,GK++,UTA Arad,Romania,SUPERLIGA,64,64,58,66,67,39,63,-1
Konrad Poprawa,Poprawa,CB++,Śląsk Wrocław,Poland,PKO BP Ekstraklasa,64,80,30,38,41,64,71,-1
Francisco Pozzo,Pozzo,ST++,Talleres,Argentina,Libertadores,64,59,69,49,58,34,64,-1
Axel Prado,Prado,CB++,Cerro Largo,Uruguay,Sudamericana,64,64,32,46,44,66,64,-1
Rafael Profini,Profini,CB++,Unión,Argentina,LPF,64,66,31,42,47,64,69,-1
Eric Puerto Huerta,Eric Puerto,GK++,RC Deportivo,Spain,LALIGA HYPERMOTION,64,67,62,60,67,16,58,-1
Joan Puig Mateos,Joan Puig,LB++,RCD Espanyol,Spain,LALIGA EA SPORTS,64,75,47,56,61,59,63,-1
John Pulskamp,Pulskamp,GK++,Sporting KC,United States,MLS,64,67,60,59,67,25,62,-1
Christy Pym,Pym,GK++,Mansfield Town,England,EFL League One,64,59,64,65,66,43,64,-1
Diogo Lucas Queirós,Diogo Queirós,CB++,USL Dunkerque,Portugal,Ligue 2 BKT,64,47,36,46,50,64,70,-1
Juan Jesús Quiñones,Quiñones,CB++,UCV,Peru,Sudamericana,64,62,40,55,56,64,64,-1
Ángel Quiñonez,Quiñonez,ST++,ADT,Ecuador,Sudamericana,64,67,64,51,62,40,63,-1
Santiago Quirós,Quirós,CB++,Racing Club,Argentina,Sudamericana,64,55,36,56,56,63,63,-1
Renzo Rabino,Rabino,LM++,Cerro Largo,Uruguay,Sudamericana,64,65,59,60,64,65,66,-1
Bojan Radulović,Radulović,ST++,Huddersfield,Serbia,EFL League One,64,54,65,48,64,27,65,-1
Simen Rafn,Rafn,RB++,Fredrikstad FK,Norway,Eliteserien,64,76,48,60,63,57,64,-1
Marko Raguž,Raguž,ST++,FK Austria Wien,Austria,Ö. Bundesliga,64,58,63,59,68,22,56,-1
Jacobo Ramón Naveros,Jacobo,CB++,Real Madrid,Spain,LALIGA EA SPORTS,64,63,22,45,48,65,64,-1
Santiago Ramos Mingo,Ramos Mingo,CB++,Defensa,Argentina,Sudamericana,64,47,34,47,51,65,59,-1
Kayne Ramsay,Ramsay,RB++,Charlton Ath,England,EFL League One,64,78,47,55,61,59,67,-1
Lars Mogstad Ranger,Ranger,RB++,Lillestrøm SK,Norway,Eliteserien,64,83,49,54,63,57,72,-1
Dion Rankine,Rankine,RB++,Wigan Athletic,England,EFL League One,64,88,52,58,67,56,46,-1
Cornel Râpă,Râpă,RM++,UTA Arad,Romania,SUPERLIGA,64,73,55,61,64,58,70,-1
Rodney Redes,Redes,RM++,Olimpia,Paraguay,Sudamericana,64,77,61,62,65,45,55,-1
Andrew Redmayne,Redmayne,GK++,Sydney FC,Australia,A-League,64,63,62,62,64,41,65,-1
Jake Reeves,Reeves,CM++,AFC Wimbledon,England,EFL League Two,64,71,56,63,65,57,61,-1
Alberto Reina Campos,Alberto Reina,CM++,CD Mirandés,Spain,LALIGA HYPERMOTION,64,66,55,58,61,53,59,-1
Max Reinthaler,Reinthaler,CB++,1860 München,Italy,3. Liga,64,59,43,53,53,63,73,-1
Omar Rekik,Rekik,CB++,Arsenal,Tunisia,Premier League,64,68,38,55,59,62,69,-1
Hang Ren,Ren Hang,CB++,Wuhan 3 Towns,China PR,CSL,64,59,49,58,56,61,75,-1
Samuel Renel,Renel,CM++,Red Star FC,France,Ligue 2 BKT,64,71,62,66,69,50,59,-1
Tom Reyners,Reyners,RW++,K. Beerschot VA,Belgium,1A Pro League,64,76,55,57,69,37,49,-1
Spencer Richey,Richey,GK++,Chicago Fire FC,United States,MLS,64,63,61,73,65,47,61,-1
Julian Rieckmann,Rieckmann,CDM++,SV Waldhof,Germany,3. Liga,64,65,35,54,55,64,71,-1
Julian Rijkhoff,Rijkhoff,ST++,Ajax,Netherlands,Eredivisie,64,71,63,53,70,25,51,-1
Gonzalo Ríos,Ríos,RM++,Ind. Rivadavia,Argentina,LPF,64,66,58,61,67,34,45,-1
Andrés Ríos,Ríos,ST++,Dep. Táchira,Argentina,Libertadores,64,57,63,63,64,37,79,-1
Daniel Rivas,Rivas,LB++,Club Nacional,Paraguay,Sudamericana,64,76,23,50,49,60,51,-1
Maxence Rivera,Rivera,LM++,USL Dunkerque,France,Ligue 2 BKT,64,77,61,58,68,37,42,-1
Brian Rocha Araújo,Brian Araújo,GK++,Gil Vicente,Portugal,Liga Portugal,64,59,63,58,69,23,64,-1
Mauro Daniel Rodrigues Teixeira,Mauro Rodrigues,RM++,Yverdon Sport FC,Guinea-Bissau,CSSL,64,70,58,60,68,39,51,-1
Steven Rodríguez,Rodríguez,ST++,Junior,Colombia,Libertadores,64,73,66,51,64,19,55,-1
Nicklas Røjkjær,Røjkjær,CM++,Mjällby AIF,Denmark,Allsvenskan,64,70,59,61,63,50,63,-1
Diego Alonso Romero,Romero,GK++,Universitario,Peru,Libertadores,64,62,64,60,63,25,62,-1
Anthony Roncaglia,Roncaglia,CB++,SC Bastia,France,Ligue 2 BKT,64,46,38,54,60,64,68,-1
Jojo Wollacott,Wollacott,GK++,Crawley Town,Ghana,EFL League One,64,65,63,62,64,41,64,-1
Bartosz Wolski,Wolski,CDM++,Motor Lublin,Poland,PKO BP Ekstraklasa,64,66,58,64,60,61,70,-1
Ryan Woods,Woods,CM++,Exeter City,England,EFL League One,64,64,49,65,67,63,64,-1
Akil Wright,Wright,CB++,Ross County,England,cinch Prem,64,69,43,52,57,62,75,-1
Drey Wright,Wright,RM++,St. Johnstone,England,cinch Prem,64,79,56,59,63,55,64,-1
Redon Xhixha,Xhixha,ST++,Qarabağ FK,Albania,Liga Azerbaijan,64,65,65,46,59,20,59,-1
Xin Xu,Xu Xin,CDM++,Shanghai Port,China PR,CSL,64,69,53,58,63,60,73,-1
Roman Yakuba,Yakuba,CB++,Puszcza,Ukraine,PKO BP Ekstraklasa,64,63,26,38,43,62,81,-1
Dinghao Yan,Yan Dinghao,CM++,Rongcheng FC,China PR,CSL,64,66,55,62,64,54,66,-1
