Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Antonio Palumbo,Palumbo,CM++,Modena,Italy,Serie BKT,72,67,64,70,73,60,76,2730
Keaton Parks,Parks,CDM++,New York City FC,United States,MLS,72,34,62,68,68,68,74,2520
Facundo Pellistri,Pellistri,RM++,Panathinaikos,Uruguay,Hellas Liga,72,80,62,66,75,38,63,2520
Sebastián Pérez,Pérez,CDM++,Boavista FC,Colombia,Liga Portugal,72,67,62,62,68,67,73,2520
Gaëtan Perrin,Perrin,LM++,AJ Auxerre,France,Ligue 1 Uber Eats,72,80,68,67,74,37,64,2520
Pablo Piatti,Piatti,LM++,Estudiantes,Argentina,Libertadores,72,70,68,71,75,56,46,2520
Hamilton Piedra,Piedra,GK++,Dep. Cuenca,Ecuador,Sudamericana,72,73,70,72,70,42,72,2520
Marvin Pieringer,Pieringer,ST++,Heidenheim,Germany,Bundesliga,72,69,70,58,68,30,78,2520
Lucas Pires Silva,Lucas Pires,LB++,Burnley,Brazil,EFL Championship,72,76,49,64,64,67,66,2520
Juan Camilo Portilla,Portilla,CDM++,Talleres,Colombia,Libertadores,72,69,66,66,68,66,72,2730
Matteo Prati,Prati,CDM++,Cagliari,Italy,Serie A TIM,72,59,65,72,71,69,68,2730
Alan Pulido,Pulido,ST++,Sporting KC,Mexico,MLS,72,73,72,66,72,37,71,2520
Facundo Quignon,Quignon,CDM++,Belgrano,Argentina,Sudamericana,72,59,53,66,74,70,74,2520
Nemanja Radoja,Radoja,CM++,Sporting KC,Serbia,MLS,72,50,61,70,70,69,73,2520
Adrián Ramos,Ramos,ST++,América de Cali,Colombia,Sudamericana,72,66,72,65,67,42,70,2520
Youri Regeer,Regeer,RB++,FC Twente,Netherlands,Eredivisie,72,74,59,70,73,67,65,2730
Chadi Riad,Riad,CB++,Crystal Palace,Morocco,Premier League,72,62,32,54,54,72,74,2520
Francisco Ribeiro Tomé,Kiko Bondoso,LW++,Rio Ave FC,Portugal,Liga Portugal,72,76,69,69,75,33,53,2520
Stefan Ristovski,Ristovski,RB++,Dinamo Zagreb,North Macedonia,Liga Hrvatska,72,80,60,66,66,69,76,2730
Davy Roef,Roef,GK++,KAA Gent,Belgium,1A Pro League,72,73,71,71,72,51,71,2730
Luka Romero,Romero,RM++,D. Alavés,Argentina,LALIGA EA SPORTS,72,79,65,66,75,53,57,2520
Lazaros Rota,Rota,RB++,AEK Athens,Greece,Hellas Liga,72,78,44,62,69,67,70,2520
Marin Ljubičić,Ljubičić,ST++,LASK,Croatia,Ö. Bundesliga,72,77,72,58,71,24,74,2520
Raúl Loaiza,Loaiza,CDM++,Lanús,Colombia,Sudamericana,72,56,46,64,66,70,78,2520
Imrân Louza,Louza,CM++,Watford,Morocco,EFL Championship,72,61,65,72,74,62,62,2520
Max Lowe,Lowe,LB++,Sheffield Wed,England,EFL Championship,72,78,46,63,73,69,67,2520
Tomás Aresta Machado Ribeiro,Tomás Ribeiro,CB++,Vitória SC,Portugal,Liga Portugal,72,65,34,49,56,72,75,2520
José Ndong Machín Dicombo,José Machín,CM++,Frosinone,Equatorial Guinea,Serie BKT,72,54,64,70,72,63,63,2520
Soungoutou Magassa,Magassa,CB++,AS Monaco,France,Ligue 1 Uber Eats,72,58,48,64,62,71,71,2520
Frank Magri,Magri,ST++,Toulouse FC,Cameroon,Ligue 1 Uber Eats,72,77,72,59,73,21,63,2520
Facundo Mallo,Mallo,CB++,Rosario Central,Uruguay,Libertadores,72,59,31,43,48,72,78,2520
Pablo Martinez,Martinez,CB++,RC Deportivo,France,LALIGA HYPERMOTION,72,63,54,63,67,71,77,2520
Josef Martínez,Martínez,ST++,CF Montréal,Venezuela,MLS,72,80,72,60,73,23,65,2520
Kenny McLean,McLean,CDM++,Norwich,Scotland,EFL Championship,72,66,69,68,72,66,74,2730
Jonas Meffert,Meffert,CDM++,Hamburger SV,Germany,Bundesliga 2,72,59,48,64,66,70,75,2520
Eugenio Mena,Mena,LB++,Uni. Católica,Chile,Sudamericana,72,68,52,69,69,69,69,2520
Levent Mercan,Mercan,LB++,Fenerbahçe,Türkiye,Trendyol Süper Lig,72,80,62,70,70,67,66,2730
Sebastián Meza,Meza,GK++,Huracán,Argentina,LPF,72,72,70,73,73,33,71,2520
Giannis Michailidis,Michailidis,CB++,PAOK FC,Greece,Hellas Liga,72,67,51,63,62,72,70,2520
Lewis Miley,Miley,CM++,Newcastle Utd,England,Premier League,72,65,61,72,73,64,66,2730
Liam Millar,Millar,LM++,Hull City,Canada,EFL Championship,72,85,65,63,75,52,61,2730
Kieffer Moore,Moore,ST++,Sheffield Utd,Wales,EFL Championship,72,62,69,56,65,46,80,2520
Leonardo Morales,Morales,CB++,Gimnasia,Argentina,LPF,72,70,33,52,64,72,76,2520
Ilaix Moriba,Moriba,CM++,RC Celta,Guinea,LALIGA EA SPORTS,72,68,70,63,74,65,65,2730
Kerim Mrabti,Mrabti,LW++,KV Mechelen,Sweden,1A Pro League,72,80,71,69,72,52,74,2730
Miro Muheim,Muheim,LB++,Hamburger SV,Switzerland,Bundesliga 2,72,74,64,70,69,68,72,2730
Robert Navarro Muñoz,Robert Navarro,LM++,Real Sociedad,Spain,LALIGA EA SPORTS,72,74,68,68,74,34,63,2520
Umut Nayir,Nayir,ST++,Konyaspor,Türkiye,Trendyol Süper Lig,72,63,70,53,66,31,80,2520
Loïc Négo,Négo,RM++,Havre AC,Hungary,Ligue 1 Uber Eats,72,79,67,68,71,66,66,2730
Emmanuel Dennis,Dennis,LM++,Nott'm Forest,Nigeria,Premier League,72,85,71,63,75,41,70,2730
Cameron Devlin,Devlin,CDM++,Hearts,Australia,cinch Prem,72,68,55,63,72,68,73,2520
Gianluca Di Chiara,Di Chiara,LB++,Parma,Italy,Serie A TIM,72,78,54,70,68,64,77,2730
Oumar Diakité,Diakité,ST++,Stade de Reims,Côte d'Ivoire,Ligue 1 Uber Eats,72,79,71,57,70,21,69,2520
Grady Diangana,Diangana,LM++,West Brom,Congo DR,EFL Championship,72,82,62,66,72,27,58,2520
Rob Dickie,Dickie,CB++,Bristol City,England,EFL Championship,72,53,44,53,58,73,78,2520
Josh Doig,Doig,LB++,Sassuolo,Scotland,Serie BKT,72,79,63,66,70,67,73,2730
Jean-Luc Dompé,Dompé,LW++,Hamburger SV,France,Bundesliga 2,72,76,70,70,77,38,54,2520
Carlos Dotor Gonzalez,Dotor,CM++,R. Oviedo,Spain,LALIGA HYPERMOTION,72,56,61,65,71,66,63,2520
Ousmane Doumbia,Doumbia,CDM++,FC Lugano,Côte d'Ivoire,CSSL,72,72,58,66,71,69,78,2730
Callum Doyle,Doyle,CB++,Norwich,England,EFL Championship,72,58,37,66,68,72,75,2520
Hjalmar Ekdal,Ekdal,CB++,Burnley,Sweden,EFL Championship,72,59,33,52,62,72,75,2520
Jurgen Ekkelenkamp,Ekkelenkamp,CAM++,Udinese,Netherlands,Serie A TIM,72,65,69,71,72,62,79,2730
Ji Sung Eom,Eom Ji Sung,LM++,Swansea City,Korea Republic,EFL Championship,72,85,64,64,74,36,65,2520
Zinedine Ferhat,Ferhat,RM++,Angers SCO,Algeria,Ligue 1 Uber Eats,72,76,63,70,72,31,62,2520
José Antonio Ferrández Pomares,Josan,RB++,Elche CF,Spain,LALIGA HYPERMOTION,72,82,68,67,74,66,47,2730
Frederico André Ferrão Venâncio,Frederico Venâncio,CB++,Santa Clara,Portugal,Liga Portugal,72,57,33,50,56,71,69,2520
Ryan Flamingo,Flamingo,CB++,PSV,Netherlands,Eredivisie,72,66,61,62,65,72,74,2730
Alexis Flips,Flips,LM++,RSC Anderlecht,France,1A Pro League,72,72,68,71,73,45,62,2520
Jonas Föhrenbach,Föhrenbach,LB++,Heidenheim,Germany,Bundesliga,72,78,39,57,63,69,75,2520
Nicolás Fonseca,Fonseca,CDM++,River Plate,Uruguay,Libertadores,72,68,63,72,68,68,72,2730
Lyle Foster,Foster,ST++,Burnley,South Africa,EFL Championship,72,79,72,61,69,36,73,2520
Ryan Fraser,Fraser,LW++,Newcastle Utd,Scotland,Premier League,72,76,68,69,75,48,59,2520
Mads Frøkjær,Frøkjær,CAM++,Preston,Denmark,EFL Championship,72,63,66,70,74,48,64,2520
Ramiro Funes Mori,Funes Mori,CB++,River Plate,Argentina,Libertadores,72,57,50,67,64,71,76,2520
Pedro Gallese,Gallese,GK++,Orlando City,Peru,MLS,72,71,71,64,73,46,70,2520
Ulisses Garcia,Garcia,LB++,OM,Switzerland,Ligue 1 Uber Eats,72,79,47,65,68,65,74,2520
Jusuf Gazibegović,Gazibegović,RB++,SK Sturm Graz,Bosnia and Herzegovina,Ö. Bundesliga,72,77,43,65,69,67,75,2520
César Gelabert Piña,César Gelabert,CM++,R. Sporting,Spain,LALIGA HYPERMOTION,72,73,63,70,71,52,57,2520
Valère Germain,Germain,ST++,Macarthur FC,France,A-League,72,57,72,69,72,43,73,2520
Lautaro Giannetti,Giannetti,CB++,Udinese,Argentina,Serie A TIM,72,65,34,53,55,72,76,2520
Dimitris Giannoulis,Giannoulis,LB++,FC Augsburg,Greece,Bundesliga,72,82,42,62,71,67,63,2520
Rodrigo Martins Gomes,Rodrigo Gomes,RW++,Wolves,Portugal,Premier League,72,81,67,64,74,52,51,2520
Unai Gómez Etxebarria,Unai Gómez,CAM++,Athletic Club,Spain,LALIGA EA SPORTS,72,67,65,67,74,37,62,2520
Paulo Guilherme Gonçalves Bernardo,Paulo Bernardo,CM++,Celtic,Portugal,cinch Prem,72,74,69,67,73,65,76,2730
Luis González,González,LM++,Junior,Venezuela,Libertadores,72,79,69,69,74,37,56,2520
Dimitrios Goutas,Goutas,CB++,Cardiff City,Greece,EFL Championship,72,53,45,48,53,72,79,2520
Carlos Gruezo,Gruezo,CDM++,SJ Earthquakes,Ecuador,MLS,72,58,46,61,67,68,74,2520
Morgan Guilavogui,Guilavogui,ST++,FC St. Pauli,Guinea,Bundesliga,72,80,70,66,71,32,70,2520
Serdar Gürler,Gürler,LM++,Başakşehir,Türkiye,Trendyol Süper Lig,72,82,65,68,74,43,58,2520
Hayden Hackney,Hackney,CDM++,Middlesbrough,England,EFL Championship,72,68,57,69,71,65,71,2730
Kortney Hause,Hause,CB++,Aston Villa,England,Premier League,72,52,44,58,57,71,71,2520
Jorrit Hendrix,Hendrix,CDM++,Preußen Münster,Netherlands,Bundesliga 2,72,67,59,66,67,69,76,2730
Christophe Hérelle,Hérelle,CB++,Bodrum FK,France,Trendyol Süper Lig,72,50,48,61,61,72,73,2520
Ki-Jana Hoever,Hoever,RB++,AJ Auxerre,Netherlands,Ligue 1 Uber Eats,72,73,54,68,69,67,71,2730
Sverrir Ingi Ingason,Ingason,CB++,Panathinaikos,Iceland,Hellas Liga,72,52,53,57,57,72,75,2520
Juan Manuel Insaurralde,Insaurralde,CB++,Sarmiento,Argentina,LPF,72,45,53,57,58,71,80,2520
Tomoki Iwata,Iwata,CDM++,Celtic,Japan,cinch Prem,72,75,60,64,68,68,77,2730
Václav Jemelka,Jemelka,CB++,Viktoria Plzeň,Czechia,Česká Liga,72,66,49,64,68,70,77,2520
Erik Jirka,Jirka,RM++,Viktoria Plzeň,Slovakia,Česká Liga,72,85,66,66,70,42,67,2520
Michael Johnston,Johnston,LW++,Celtic,Republic of Ireland,cinch Prem,72,85,69,64,75,29,48,2520
Alfie Jones,Jones,CB++,Hull City,England,EFL Championship,72,59,40,59,59,72,77,2520
Isaiah Jones,Jones,RM++,Middlesbrough,England,EFL Championship,72,85,55,65,73,64,61,2730
Mathias Jørgensen,Zanka,CB++,RSC Anderlecht,Denmark,1A Pro League,72,47,39,58,56,72,76,2520
Jhojan Julio,Julio,LM++,LDU Quito,Ecuador,Libertadores,72,81,65,65,74,60,68,2730
Tino Kadewere,Kadewere,ST++,FC Nantes,Zimbabwe,Ligue 1 Uber Eats,72,73,72,66,72,38,67,2520
Gédéon Kalulu,Kalulu,RB++,FC Lorient,Congo DR,Ligue 2 BKT,72,81,40,58,70,71,76,2520
Yann Karamoh,Karamoh,LM++,Torino,France,Serie A TIM,72,77,68,67,74,31,59,2520
Yassine Kechta,Kechta,CM++,Havre AC,Morocco,Ligue 1 Uber Eats,72,58,59,70,74,64,63,2520
Frankie Kent,Kent,CB++,Hearts,England,cinch Prem,72,62,30,52,59,72,79,2520
Abdukodir Khusanov,Khusanov,CB++,RC Lens,Uzbekistan,Ligue 1 Uber Eats,72,71,39,54,55,71,72,2520
Kenan Kodro,Kodro,ST++,Gaziantep,Bosnia and Herzegovina,Trendyol Süper Lig,72,54,72,62,67,40,71,2520
Ondřej Kolář,Kolář,GK++,Slavia Praha,Czechia,Česká Liga,72,71,69,76,74,44,72,2730
Jan Kopic,Kopic,RM++,Viktoria Plzeň,Czechia,Česká Liga,72,76,69,68,72,36,59,2520
Giannis Kotsiras,Kotsiras,RB++,Panathinaikos,Greece,Hellas Liga,72,77,52,67,70,68,72,2730
Sam Larsson,Larsson,LM++,Antalyaspor,Sweden,Trendyol Süper Lig,72,79,69,71,73,38,59,2520
Tobias Lauritsen,Lauritsen,ST++,Sparta Rotterdam,Norway,Eredivisie,72,60,70,53,62,42,77,2520
Dimitri Lavalée,Lavalée,CB++,SK Sturm Graz,Belgium,Ö. Bundesliga,72,64,29,61,64,71,72,2520
Darragh Lenihan,Lenihan,CB++,Middlesbrough,Republic of Ireland,EFL Championship,72,65,46,58,59,72,76,2520
Alan Lescano,Lescano,CM++,Argentinos Jrs.,Argentina,Sudamericana,72,65,70,72,73,62,69,2730
Ryan Fraser,Fraser,LW++,Southampton,Scotland,Premier League,72,76,68,69,75,48,59,2520
Petar Stojanović,Stojanović,RB++,Salernitana,Slovenia,Serie BKT,72,79,51,67,69,66,75,2730
Pantelis Hatzidiakos,Hatzidiakos,CB++,F.C. København,Greece,3F Superliga,72,67,55,66,66,72,71,2520
Michael Johnston,Johnston,LW++,West Brom,Republic of Ireland,EFL Championship,72,85,69,64,75,29,48,2520
Frank Onyeka,Onyeka,CM++,FC Augsburg,Nigeria,Bundesliga,72,77,63,66,73,72,76,2730
Borja Sánchez Laborde,Borja Sánchez,LM++,Burgos CF,Spain,LALIGA HYPERMOTION,72,75,68,70,73,49,68,2730
Jón Dagur Þorsteinsson,Þorsteinsson,LM++,Hertha Berlin,Iceland,Bundesliga 2,72,80,66,66,73,40,72,2520
Jaidon Anthony,Anthony,LM++,Burnley,England,EFL Championship,72,77,66,68,74,39,63,2520
Tomoki Iwata,Iwata,CDM++,Birmingham City,Japan,EFL League One,72,75,60,64,68,68,77,2730
Alexis Flips,Flips,LM++,Sp. Charleroi,France,1A Pro League,72,72,68,71,73,45,62,2520
Robert Navarro Muñoz,Robert Navarro,LM++,RCD Mallorca,Spain,LALIGA EA SPORTS,72,74,68,68,74,34,63,2520
Stipe Biuk,Biuk,LM++,Hajduk Split,Croatia,Liga Hrvatska,72,83,64,65,73,38,62,2520
Carl Rushworth,Rushworth,GK++,Hull City,England,EFL Championship,72,72,70,71,73,55,71,2730
Ameen Al Dakhil,Al Dakhil,CB++,VfB Stuttgart,Belgium,Bundesliga,72,70,27,51,62,72,73,2520
Stefan Bajcetic Maquieira,Stefan Bajcetic,CDM++,RB Salzburg,Spain,Ö. Bundesliga,72,66,52,66,72,69,66,2520
Sebastián Boselli,Boselli,CB++,Estudiantes,Uruguay,Libertadores,72,75,50,66,66,70,77,2730
M'Vila,M'Vila,CDM++,SM Caen,France,Ligue 2 BKT,72,57,63,69,69,69,74,2730
Erik Jirka,Jirka,RM++,Piast Gliwice,Slovakia,PKO BP Ekstraklasa,72,85,66,66,70,42,67,2520
Víctor Cantillo,Cantillo,CDM++,Huracán,Colombia,LPF,72,67,39,66,74,65,68,2520
Hjalmar Ekdal,Ekdal,CB++,FC Groningen,Sweden,Eredivisie,72,59,33,52,62,72,75,2520
Pietro Beruatto,Beruatto,LB++,Sampdoria,Italy,Serie BKT,72,78,51,60,65,68,69,2520
Rémi Oudin,Oudin,RW++,Sampdoria,France,Serie BKT,72,63,70,72,74,33,63,2520
Carlos Dotor Gonzalez,Dotor,CM++,R. Sporting,Spain,LALIGA HYPERMOTION,72,56,61,65,71,66,63,2520
Mateusz Wieteska,Wieteska,CB++,PAOK FC,Poland,Hellas Liga,72,47,37,50,59,73,73,2520
Emmanuel Dennis,Dennis,LM++,Blackburn Rovers,Nigeria,EFL Championship,72,85,71,63,75,41,70,2730
Stefan Bajcetic Maquieira,Stefan Bajcetic,CDM++,UD Las Palmas,Spain,LALIGA EA SPORTS,72,66,52,66,72,69,66,2520
Hannes Delcroix,Delcroix,CB++,Swansea City,Belgium,EFL Championship,72,67,33,61,62,72,70,2520
José Ndong Machín Dicombo,José Machín,CM++,FC Cartagena,Equatorial Guinea,LALIGA HYPERMOTION,72,54,64,70,72,63,63,2520
Tomás Aresta Machado Ribeiro,Tomás Ribeiro,CB++,Farense,Portugal,Liga Portugal,72,65,34,49,56,72,75,2520
Leandro Chichizola,Chichizola,GK++,Spezia,Argentina,Serie BKT,72,70,70,69,72,51,74,2730
Josef Martínez,Martínez,ST++,SJ Earthquakes,Venezuela,MLS,72,80,72,60,73,23,65,2520
Ayrton Costa,Costa,LB++,Boca Juniors,Argentina,Sudamericana,72,71,46,62,64,72,72,2520
Abdukodir Khusanov,Khusanov,CB++,Manchester City,Uzbekistan,Premier League,72,71,39,54,55,71,72,2520
Youri Regeer,Regeer,RB++,Ajax,Netherlands,Eredivisie,72,74,59,70,73,67,65,2730
Aleksa Terzić,Terzić,LB++,RB Salzburg,Serbia,Ö. Bundesliga,71,82,45,59,70,66,62,2160
Jordan Larsson,Larsson,RW++,F.C. København,Sweden,3F Superliga,71,81,70,68,72,34,70,2160
Rúnar Alex Rúnarsson,Rúnarsson,GK++,F.C. København,Iceland,3F Superliga,71,71,70,72,70,45,70,2160
Nathan Trott,Trott,GK++,F.C. København,England,3F Superliga,71,71,70,69,72,40,70,2160
Javier Méndez,Méndez,CB++,Peñarol,Uruguay,Libertadores,71,67,58,60,63,72,76,2160
Mauro Méndez,Méndez,ST++,Estudiantes,Uruguay,Libertadores,71,70,70,67,69,37,70,2160
Chris Mepham,Mepham,CB++,AFC Bournemouth,Wales,Premier League,71,47,37,55,60,72,72,2160
Víctor Meseguer Cavas,Meseguer,CM++,R. Valladolid CF,Spain,LALIGA EA SPORTS,71,63,68,68,69,68,72,2340
Francisco Montero Rubio,Montero,CB++,R. Racing Club,Spain,LALIGA HYPERMOTION,71,68,29,52,59,71,71,2160
Shaquell Moore,Moore,RB++,Nashville SC,United States,MLS,71,80,56,61,68,63,76,2340
Felipe Mora,Mora,ST++,Portland Timbers-Thorns,Chile,MLS,71,72,71,55,70,26,61,2160
Lautaro Morales,Morales,GK++,Talleres,Argentina,Libertadores,71,71,68,67,72,52,72,2340
Fahd Moufi,Moufi,RB++,Hajduk Split,Morocco,Liga Hrvatska,71,74,39,63,69,66,77,2160
Antonio Moya Vega,Toni Moya,CM++,Real Zaragoza,Spain,LALIGA HYPERMOTION,71,52,67,73,71,62,56,2160
Sebastián Moyano,Moyano,GK++,Barracas Central,Argentina,LPF,71,72,66,62,73,51,72,2160
Sebastián Moyano Jimenez,Sebas Moyano,LM++,R. Oviedo,Spain,LALIGA HYPERMOTION,71,79,69,66,72,37,51,2160
Adamo Nagalo,Nagalo,CB++,FC Nordsjælland,Burkina Faso,3F Superliga,71,70,29,55,62,70,77,2160
Kal Naismith,Naismith,CB++,Bristol City,Scotland,EFL Championship,71,66,65,66,67,70,77,2340
Jean-Pierre Nsame,Nsame,ST++,Legia Warszawa,Cameroon,PKO BP Ekstraklasa,71,66,71,53,71,27,80,2160
Miguel Filipe Nunes Cardoso,Miguel Cardoso,LM++,Kayserispor,Portugal,Trendyol Süper Lig,71,74,68,67,73,39,60,2160
Fabian Nürnberger,Nürnberger,LM++,SV Darmstadt 98,Germany,Bundesliga 2,71,74,61,69,73,66,64,2340
Jay O'Shea,O'Shea,CM++,Brisbane Roar,Republic of Ireland,A-League,71,58,66,72,73,61,76,2340
Denis Odoi,Odoi,RB++,Royal Antwerp FC,Ghana,1A Pro League,71,70,60,66,71,69,71,2340
Moses Odubajo,Odubajo,RB++,AEK Athens,England,Hellas Liga,71,80,55,66,68,68,70,2340
Jonathan Okita,Okita,LW++,FC Zürich,Congo DR,CSSL,71,83,69,67,71,33,68,2160
Masaya Okugawa,Okugawa,LM++,FC Augsburg,Japan,Bundesliga,71,76,63,67,74,43,44,2160
Cristian Olivera,Olivera,RW++,LAFC,Uruguay,MLS,71,85,65,62,76,36,48,2160
Emanuel Olivera,Olivera,CB++,Junior,Argentina,Libertadores,71,66,43,51,55,72,73,2160
Jacob Ondrejka,Ondrejka,LM++,Royal Antwerp FC,Sweden,1A Pro League,71,79,66,69,73,46,60,2160
Bruno Onyemaechi,Onyemaechi,LB++,Boavista FC,Nigeria,Liga Portugal,71,81,42,58,63,69,72,2160
Jerome Opoku,Opoku,CB++,Başakşehir,Ghana,Trendyol Süper Lig,71,58,43,52,58,72,80,2160
Darío Osorio,Osorio,RM++,FC Midtjylland,Chile,3F Superliga,71,79,65,65,73,41,62,2160
Elisha Owusu,Owusu,CDM++,AJ Auxerre,Ghana,Ligue 1 Uber Eats,71,60,53,64,68,67,69,2160
Braian Oyola,Oyola,LM++,Barcelona SC,Argentina,Libertadores,71,82,66,64,74,40,53,2160
Kenneth Paal,Paal,LB++,QPR,Suriname,EFL Championship,71,81,51,68,72,65,72,2340
Jon Pacheco Dozagarat,Pacheco,CB++,Real Sociedad,Spain,LALIGA EA SPORTS,71,49,22,51,49,71,68,2160
Maarten Paes,Paes,GK++,FC Dallas,Netherlands,MLS,71,72,66,68,74,31,70,2160
Nelson Palacio,Palacio,CM++,Real Salt Lake,Colombia,MLS,71,71,61,65,68,65,71,2340
Leart Paqarada,Paqarada,LB++,1. FC Köln,Kosovo,Bundesliga 2,71,70,47,70,70,65,68,2160
Franco Pardo,Pardo,CB++,Unión,Argentina,LPF,71,69,42,51,54,69,79,2160
Nathan Patterson,Patterson,RB++,Everton,Scotland,Premier League,71,75,46,60,69,69,70,2160
Estanislau Pedrola Fortuny,Estanis,RW++,Sampdoria,Spain,Serie BKT,71,78,67,66,75,23,49,2160
Fabio Pereyra,Pereyra,CB++,Huracán,Argentina,LPF,71,61,35,48,52,70,79,2160
Jorge Pereyra Díaz,Pereyra Díaz,ST++,Bengaluru FC,Argentina,Hero ISL,71,76,71,63,70,42,62,2160
Matías Pérez García,Pérez García,CAM++,Sport Huancayo,Argentina,Sudamericana,71,70,68,72,74,44,61,2160
Mario Gaspar Pérez Martínez,Mario Gaspar,CB++,Elche CF,Spain,LALIGA HYPERMOTION,71,64,66,64,67,71,73,2340
Máximo Perrone,Perrone,CM++,Como,Argentina,Serie A TIM,71,68,54,66,74,68,69,2160
Gino Peruzzi,Peruzzi,RB++,Atlético Tucumán,Argentina,LPF,71,72,49,63,68,66,70,2160
Giuseppe Pezzella,Pezzella,LB++,Empoli,Italy,Serie A TIM,71,67,56,66,68,68,70,2160
Nathaniel Phillips,Phillips,CB++,Liverpool,England,Premier League,71,49,30,49,50,71,75,2160
Roberto Piccoli,Piccoli,ST++,Cagliari,Italy,Serie A TIM,71,67,72,54,65,34,66,2160
Lorenzo Pirola,Pirola,CB++,Olympiacos FC,Italy,Hellas Liga,71,64,42,52,58,72,64,2160
Rodolfo Pizarro,Pizarro,LM++,AEK Athens,Mexico,Hellas Liga,71,75,64,67,73,50,64,2160
Vicente Pizarro,Pizarro,CDM++,Colo-Colo,Chile,Libertadores,71,68,54,64,70,67,69,2160
Jackson Porozo,Porozo,CB++,CD Leganés,Ecuador,LALIGA EA SPORTS,71,70,31,42,45,71,74,2160
Lucas Pratto,Pratto,ST++,Olimpia,Argentina,Sudamericana,71,53,72,69,69,55,77,2160
Filip Prebsl,Prebsl,CDM++,Slavia Praha,Czechia,Česká Liga,71,70,46,69,69,68,75,2160
Cameron Pring,Pring,LB++,Bristol City,England,EFL Championship,71,81,48,61,67,66,71,2160
Mateus Quaresma Correia,Mateus Quaresma,LB++,Arouca,Brazil,Liga Portugal,71,70,33,59,67,67,71,2160
Anthony Racioppi,Racioppi,GK++,Hull City,Switzerland,EFL Championship,71,73,68,65,71,30,69,2160
Jesurun Rak-Sakyi,Rak-Sakyi,RW++,Sheffield Utd,England,EFL Championship,71,83,69,63,75,24,51,2160
Ignacio Ramírez,Ramírez,ST++,Newell's,Uruguay,LPF,71,70,72,52,65,25,64,2160
Elbasan Rashani,Rashani,LM++,Clermont Foot 63,Kosovo,Ligue 2 BKT,71,81,65,65,72,39,67,2160
Mathias Rasmussen,Rasmussen,CM++,R. Union St.-G.,Norway,1A Pro League,71,74,61,71,73,64,66,2340
Oriol Rey Erenas,Oriol Rey,CM++,Levante UD,Spain,LALIGA HYPERMOTION,71,59,62,70,71,68,71,2340
Bryan Reynolds,Reynolds,RB++,KVC Westerlo,United States,1A Pro League,71,70,47,64,69,66,74,2160
Jack Robinson,Robinson,CB++,Sheffield Utd,England,EFL Championship,71,59,41,59,61,71,73,2160
Jannik Rochelt,Rochelt,LM++,Hannover 96,Germany,Bundesliga 2,71,85,63,66,70,46,69,2160
Simone Romagnoli,Romagnoli,CB++,Sampdoria,Italy,Serie BKT,71,44,40,47,55,71,76,2160
André Rømer,Rømer,CDM++,Randers FC,Denmark,3F Superliga,71,60,56,64,66,68,78,2160
Maximiliano Romero,Romero,ST++,Argentinos Jrs.,Argentina,Sudamericana,71,75,68,59,66,46,73,2160
Lazar Rosić,Rosić,CB++,Changchun Yatai,Serbia,CSL,71,50,31,47,48,70,73,2160
Steve Rouiller,Rouiller,CB++,Servette FC,Switzerland,CSSL,71,51,27,48,53,71,78,2160
Jonny Rowe,Rowe,RM++,OM,England,Ligue 1 Uber Eats,71,83,71,62,74,36,64,2160
Kye Rowles,Rowles,CB++,Hearts,Australia,cinch Prem,71,64,24,46,47,72,76,2160
Sergio Ruiz Alonso,Sergio Ruiz,CDM++,Granada CF,Spain,LALIGA HYPERMOTION,71,64,62,66,68,67,72,2160
Jorge Sáenz de Miera,Jorge Sáenz,CB++,CD Leganés,Spain,LALIGA EA SPORTS,71,61,41,56,62,72,77,2160
Emir Sahiti,Sahiti,RM++,Hajduk Split,Kosovo,Liga Hrvatska,71,82,68,65,73,41,65,2160
Borja Sainz Eguskiza,Borja Sainz,LM++,Norwich,Spain,EFL Championship,71,80,67,66,72,40,56,2160
Yoann Salmier,Salmier,CB++,Havre AC,France,Ligue 1 Uber Eats,71,35,40,58,57,71,76,2160
Alfons Sampsted,Sampsted,RB++,Birmingham City,Iceland,EFL League One,71,74,47,61,68,66,74,2160
James Sands,Sands,CDM++,New York City FC,United States,MLS,71,51,50,61,66,69,72,2160
Marcelo Saracchi,Saracchi,LB++,Boca Juniors,Uruguay,Sudamericana,71,80,62,67,71,65,70,2340
Malang Sarr,Sarr,CB++,RC Lens,France,Ligue 1 Uber Eats,71,56,45,65,64,72,70,2160
Vincent Sasso,Sasso,CB++,USL Dunkerque,France,Ligue 2 BKT,71,37,27,52,53,71,77,2160
Joan Sastre Vanrell,Joan Sastre,RB++,PAOK FC,Spain,Hellas Liga,71,77,42,59,68,68,65,2160
David Schnegg,Schnegg,LB++,D.C. United,Austria,MLS,71,75,56,64,68,68,77,2340
Matthias Seidl,Seidl,CAM++,SK Rapid Wien,Austria,Ö. Bundesliga,71,67,70,69,71,36,62,2160
Adrian Šemper,Šemper,GK++,Pisa,Croatia,Serie BKT,71,72,68,66,72,31,70,2160
Josep Señé Escudero,Josep Señé,CM++,Racing de Ferrol,Spain,LALIGA HYPERMOTION,71,68,66,70,71,58,66,2160
