Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Mandela Keita,Keita,CDM++,Royal Antwerp FC,Belgium,1A Pro League,75,78,56,67,75,72,80,3900
Lloyd Kelly,Kelly,CB++,Newcastle Utd,England,Premier League,75,67,40,65,67,75,78,3600
Rani Khedira,Khedira,CDM++,Union Berlin,Germany,Bundesliga,75,54,43,57,62,79,80,3600
Sung Yueng Ki,Ki Sung Yueng,CM++,FC Seoul,Korea Republic,K League 1,75,54,66,76,70,64,77,3900
Cédric Kipré,Kipré,CB++,Stade de Reims,Côte d'Ivoire,Ligue 1 Uber Eats,75,68,35,49,55,73,85,3600
Philipp Köhn,Köhn,GK++,AS Monaco,Switzerland,Ligue 1 Uber Eats,75,76,73,68,76,46,74,3900
Aboubakary Koita,Koita,LM++,AEK Athens,Mauritania,Hellas Liga,75,83,77,70,77,57,69,3900
Giannis Konstantelias,Konstantelias,CAM++,PAOK FC,Greece,Hellas Liga,75,77,65,74,79,38,56,3600
Tom Krauß,Krauß,CDM++,Luton Town,Germany,EFL Championship,75,70,66,66,73,72,75,3900
Victor Kristiansen,Kristiansen,LB++,Leicester City,Denmark,Premier League,75,73,55,67,73,71,73,3900
Nikola Krstović,Krstović,ST++,Lecce,Montenegro,Serie A TIM,75,66,75,57,71,26,74,3600
Jan Kuchta,Kuchta,ST++,Sparta Praha,Czechia,Česká Liga,75,79,73,66,72,35,82,3900
Qazim Laçi,Laçi,CM++,Sparta Praha,Albania,Česká Liga,75,72,69,75,76,69,77,3900
Tariq Lamptey,Lamptey,RB++,Brighton,Ghana,Premier League,75,85,44,66,77,70,50,3600
Manuel Lanzini,Lanzini,CAM++,River Plate,Argentina,Libertadores,75,63,71,76,80,43,51,3600
Cyle Larin,Larin,ST++,RCD Mallorca,Canada,LALIGA EA SPORTS,75,71,75,65,69,28,78,3600
Jørgen Strand Larsen,Larsen,ST++,Wolves,Norway,Premier League,75,77,75,58,69,32,82,3600
Romeo Lavia,Lavia,CDM++,Chelsea,Belgium,Premier League,75,67,50,70,75,73,73,3900
Jérémy Le Douaron,Le Douaron,ST++,Stade Brestois 29,France,Ligue 1 Uber Eats,75,66,73,69,74,50,73,3900
Cristian Lema,Lema,CB++,Boca Juniors,Argentina,Sudamericana,75,32,53,58,42,75,83,3600
Jesper Lindstrøm,Lindstrøm,CAM++,Everton,Denmark,Premier League,75,82,72,68,79,43,60,3900
Marko Livaja,Livaja,ST++,Hajduk Split,Croatia,Liga Hrvatska,75,72,76,71,77,38,79,3900
Robin Lod,Lod,RM++,Minnesota United,Finland,MLS,75,73,71,73,75,59,71,3900
Enzo Loiodice,Loiodice,CM++,UD Las Palmas,France,LALIGA EA SPORTS,75,66,64,74,77,69,67,3900
Leonardo Lopes de Souza,Leonardo,ST++,Zhejiang Pro,Brazil,CSL,75,78,75,59,73,36,73,3600
Fábio Samuel Amorim Silva,Samu,CM++,Vitória SC,Portugal,Liga Portugal,75,77,71,72,79,59,65,3900
Ethan Ampadu,Ampadu,CB++,Leeds United,Wales,EFL Championship,75,68,51,64,69,76,77,3900
Nordin Amrabat,Amrabat,RM++,AEK Athens,Morocco,Hellas Liga,75,78,68,74,76,55,86,3900
Elliot Anderson,Anderson,CM++,Nott'm Forest,Scotland,Premier League,75,72,66,72,79,69,77,3900
Houssem Aouar,Aouar,CM++,Al Ittihad,Algeria,ROSHN Saudi League,75,64,68,75,79,64,63,3900
Claudio Aquino,Aquino,CAM++,Vélez Sarsfield,Argentina,LPF,75,75,75,75,78,45,72,3900
Cameron Archer,Archer,ST++,Southampton,England,Premier League,75,77,75,59,74,25,68,3600
José Manuel Arias Copete,Copete,CB++,RCD Mallorca,Spain,LALIGA EA SPORTS,75,57,33,54,57,77,70,3600
Adam Armstrong,Armstrong,ST++,Southampton,England,Premier League,75,77,76,66,73,35,68,3600
Kristjan Asllani,Asllani,CDM++,Lombardia FC,Albania,Serie A TIM,75,66,61,74,74,70,69,3900
Jordan Ayew,Ayew,RW++,Leicester City,Ghana,Premier League,75,71,73,71,78,57,74,3900
Kaan Ayhan,Ayhan,RB++,Galatasaray,Türkiye,Trendyol Süper Lig,75,59,53,73,69,77,77,3900
Iddrisu Baba,Baba,CDM++,UD Almería,Ghana,LALIGA HYPERMOTION,75,61,64,66,68,71,76,3900
Cédric Bakambu,Bakambu,ST++,Real Betis,Congo DR,LALIGA EA SPORTS,75,77,74,66,72,36,62,3600
Dilane Bakwa,Bakwa,RM++,Strasbourg,France,Ligue 1 Uber Eats,75,85,68,70,78,30,62,3600
Michel Ange Balikwisha,Balikwisha,LM++,Royal Antwerp FC,Belgium,1A Pro League,75,82,69,71,76,53,65,3900
Adam Bareiro,Bareiro,ST++,River Plate,Paraguay,Libertadores,75,71,73,57,72,39,78,3600
Enrique Barja Afonso,Kike Barja,RM++,CA Osasuna,Spain,LALIGA EA SPORTS,75,76,67,69,76,35,59,3600
Ander Barrenetxea,Barrenetxea,LW++,Real Sociedad,Spain,LALIGA EA SPORTS,75,78,72,69,78,24,46,3600
Riechedly Bazoer,Bazoer,CB++,AZ,Netherlands,Eredivisie,75,67,68,74,75,74,74,3900
Jean-Ricner Bellegarde,Bellegarde,CM++,Wolves,France,Premier League,75,81,63,73,79,69,72,3900
Tomás Belmonte,Belmonte,CDM++,Boca Juniors,Argentina,Sudamericana,75,68,65,66,73,73,79,3900
Lucas Beltrán,Beltrán,ST++,Fiorentina,Argentina,Serie A TIM,75,72,76,68,76,46,77,3900
Adrián Bernabé García,Adrián Bernabé,CAM++,Parma,Spain,Serie A TIM,75,79,70,74,78,67,65,3900
Juan Bernat Velasco,Juan Bernat,LB++,Paris SG,Spain,Ligue 1 Uber Eats,75,70,64,76,80,75,53,3900
Jaka Bijol,Bijol,CB++,Udinese,Slovenia,Serie A TIM,75,59,59,65,61,75,77,3600
Andre Blake,Blake,GK++,Philadelphia,Jamaica,MLS,75,74,70,71,77,45,78,3900
Artem Bondarenko,Bondarenko,CAM++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,75,75,69,71,75,63,64,3900
Fabio Borini,Borini,LW++,Sampdoria,Italy,Serie BKT,75,72,75,72,76,46,71,3900
Conor Bradley,Bradley,RB++,Liverpool,Northern Ireland,Premier League,75,82,59,66,73,70,72,3900
Alberto Brignoli,Brignoli,GK++,AEK Athens,Italy,Hellas Liga,75,72,72,78,77,44,79,3900
Marius Bülter,Bülter,LM++,TSG Hoffenheim,Germany,Bundesliga,75,84,76,68,73,48,76,3900
Javier Burrai,Burrai,GK++,Barcelona SC,Ecuador,Libertadores,75,75,72,71,75,44,73,3900
Tom Cairney,Cairney,CM++,Fulham,Scotland,Premier League,75,52,72,78,75,63,65,3900
Duje Ćaleta-Car,Ćaleta-Car,CB++,OL,Croatia,Ligue 1 Uber Eats,75,59,39,57,59,74,78,3600
Sergi Cardona Bermúdez,Sergi Cardona,LB++,Villarreal CF,Spain,LALIGA EA SPORTS,75,81,43,64,68,73,74,3900
Vítor Manuel Carvalho Oliveira,Vitinha,ST++,Genoa,Portugal,Serie A TIM,75,73,75,63,75,32,79,3600
Jean-Charles Castelletto,Castelletto,CB++,FC Nantes,Cameroon,Ligue 1 Uber Eats,75,68,32,51,63,76,76,3600
Alessio Castro-Montes,Castro-Montes,RM++,R. Union St.-G.,Belgium,1A Pro League,75,75,69,73,73,72,71,3900
Santiago Cazorla González,Santi Cazorla,CM++,R. Oviedo,Spain,LALIGA HYPERMOTION,75,53,74,81,78,61,56,3900
Ricardo José Cecília Batista,Ricardo Batista,GK++,Casa Pia AC,Portugal,Liga Portugal,75,75,74,73,75,38,77,3900
Zeki Çelik,Çelik,RB++,AS Roma,Türkiye,Serie A TIM,75,71,59,69,70,73,76,3900
Edwuin Cetré,Cetré,LM++,Estudiantes,Colombia,Libertadores,75,87,72,67,78,41,69,3900
Fedor Chalov,Chalov,ST++,PAOK FC,Russia,Hellas Liga,75,76,75,70,74,33,63,3600
Tomás Chancalay,Chancalay,LM++,New England,Argentina,MLS,75,84,72,70,79,40,62,3900
Conor Chaplin,Chaplin,CAM++,Ipswich,England,Premier League,75,84,74,70,76,46,64,3900
Joris Chotard,Chotard,CDM++,Montpellier,France,Ligue 1 Uber Eats,75,64,57,73,75,71,68,3900
Jack Clarke,Clarke,LM++,Ipswich,England,Premier League,75,83,72,68,76,40,60,3600
Massimo Coda,Coda,ST++,Sampdoria,Italy,Serie BKT,75,57,76,60,71,25,66,3600
Nathan Collins,Collins,CB++,Brentford,Republic of Ireland,Premier League,75,61,30,55,62,76,76,3600
Santiago Colombatto,Colombatto,CDM++,R. Oviedo,Argentina,LALIGA HYPERMOTION,75,74,70,75,72,70,77,3900
Santiago Comesaña Veiga,Santi Comesaña,CM++,Villarreal CF,Spain,LALIGA EA SPORTS,75,57,69,68,73,76,74,3900
Andrea Consigli,Consigli,GK++,Sassuolo,Italy,Serie BKT,75,76,73,70,75,40,77,3900
Maxwel Cornet,Cornet,LM++,West Ham,Côte d'Ivoire,Premier League,75,85,75,70,76,67,70,3900
Tomáš Čvančara,Čvančara,ST++,M'gladbach,Czechia,Bundesliga,75,77,73,66,72,25,77,3600
Danilo D'Ambrosio,D'Ambrosio,CB++,Monza,Italy,Serie A TIM,75,59,56,66,68,77,72,3600
José Miguel da Rocha Fonte,José Fonte,CB++,Casa Pia AC,Portugal,Liga Portugal,75,31,46,62,60,76,79,3600
Otávio Ataíde da Silva,Otávio,CB++,FC Porto,Brazil,Liga Portugal,75,68,29,41,58,75,79,3600
Andrew da Silva Ventura,Andrew,GK++,Gil Vicente,Brazil,Liga Portugal,75,76,73,74,77,45,72,3900
Bobby De Cordova-Reid,De Cordova-Reid,RM++,Leicester City,Jamaica,Premier League,75,74,72,72,76,60,63,3900
Aderllan de Jesus Santos,Aderllan Santos,CB++,Rio Ave FC,Brazil,Liga Portugal,75,59,52,52,57,76,81,3600
Enrico Delprato,Delprato,RB++,Parma,Italy,Serie A TIM,75,81,54,63,69,72,77,3900
Moussa Dembélé,Dembélé,ST++,Ettifaq FC,France,ROSHN Saudi League,75,71,74,62,71,30,80,3600
Leander Dendoncker,Dendoncker,CM++,Aston Villa,Belgium,Premier League,75,53,69,75,70,76,78,3900
Arthur Desmas,Desmas,GK++,Havre AC,France,Ligue 1 Uber Eats,75,75,72,72,76,36,73,3900
Federico Di Francesco,Di Francesco,LW++,Palermo,Italy,Serie BKT,75,80,69,73,77,52,70,3900
Amad Diallo,Diallo,RM++,Manchester Utd,Côte d'Ivoire,Premier League,75,85,71,68,80,25,50,3600
Mory Diaw,Diaw,GK++,Clermont Foot 63,Senegal,Ligue 2 BKT,75,77,74,73,78,43,72,3900
Matías Dituro,Dituro,GK++,Elche CF,Argentina,LALIGA HYPERMOTION,75,74,72,77,77,38,74,3900
Alexander Domínguez,Domínguez,GK++,LDU Quito,Ecuador,Libertadores,75,76,72,71,77,34,75,3900
Niklas Dorsch,Dorsch,CDM++,FC Augsburg,Germany,Bundesliga,75,70,72,73,78,71,72,3900
Mateus dos Santos Castro,Mateus,RW++,Al Taawoun,Brazil,ROSHN Saudi League,75,82,74,71,76,53,69,3900
Abdoulaye Doucouré,Doucouré,CAM++,Everton,Mali,Premier League,75,57,78,72,74,77,82,3900
Flynn Downes,Downes,CDM++,Southampton,England,Premier League,75,64,53,71,73,71,75,3900
Aleksandar Dragović,Dragović,CB++,FK Austria Wien,Austria,Ö. Bundesliga,75,54,51,63,64,77,75,3600
Bartłomiej Drągowski,Drągowski,GK++,Panathinaikos,Poland,Hellas Liga,75,77,71,70,77,37,72,3900
Radu Drăgușin,Drăgușin,CB++,Spurs,Romania,Premier League,75,73,37,53,65,75,75,3600
Leonardo Duarte da Silva,Léo Duarte,CB++,Başakşehir,Brazil,Trendyol Süper Lig,75,57,36,49,60,76,78,3600
Kai Wagner,Wagner,LB++,Philadelphia,Germany,MLS,75,78,50,69,69,70,79,3900
Harry Wilson,Wilson,RM++,Fulham,Wales,Premier League,75,76,77,75,76,43,58,3900
Andriy Yarmolenko,Yarmolenko,RM++,Dynamo Kyiv,Ukraine,Ukrayina Liha,75,60,79,76,76,42,72,3900
Ryan Yates,Yates,CDM++,Nott'm Forest,England,Premier League,75,58,60,67,67,75,81,3900
Kristoffer Zachariassen,Zachariassen,CAM++,Ferencvárosi TC,Norway,Magyar Liga,75,73,71,69,73,69,74,3900
Bryan Zaragoza Martínez,Bryan Zaragoza,RM++,CA Osasuna,Spain,LALIGA EA SPORTS,75,82,72,69,81,30,44,3600
Robin Zentner,Zentner,GK++,1. FSV Mainz 05,Germany,Bundesliga,75,76,73,57,80,65,72,3900
Ramiz Zerrouki,Zerrouki,CDM++,Feyenoord,Algeria,Eredivisie,75,61,65,72,73,68,80,3900
Walker Zimmerman,Zimmerman,CB++,Nashville SC,United States,MLS,75,56,50,55,56,74,84,3600
Philip Zinckernagel,Zinckernagel,LM++,FK Bodø/Glimt,Denmark,Eliteserien,75,82,72,71,76,42,67,3900
Steven Zuber,Zuber,ST++,AEK Athens,Switzerland,Hellas Liga,75,77,74,73,75,65,76,3900
Robert Žulj,Žulj,ST++,LASK,Austria,Ö. Bundesliga,75,60,77,76,74,38,75,3900
Harrison Reed,Reed,CDM++,Fulham,England,Premier League,75,59,60,71,71,72,74,3900
Fabian Reese,Reese,LM++,Hertha Berlin,Germany,Bundesliga 2,75,82,69,70,73,42,80,3900
Sérgio Miguel Relvas de Oliveira,Sérgio Oliveira,CM++,Galatasaray,Portugal,Trendyol Süper Lig,75,48,75,79,71,66,58,3600
Panagiotis Retsos,Retsos,CB++,Olympiacos FC,Greece,Hellas Liga,75,67,37,59,61,74,74,3600
Rodrigo Rey,Rey,GK++,Independiente,Argentina,LPF,75,73,73,70,76,50,75,3900
Giovanni Reyna,Reyna,RM++,Borussia Dortmund,United States,Bundesliga,75,77,72,71,79,37,67,3900
Luis Rioja González,Luis Rioja,LM++,Valencia CF,Spain,LALIGA EA SPORTS,75,77,75,71,78,37,50,3600
Joel Robles Blázquez,Joel Robles,GK++,Estoril Praia,Spain,Liga Portugal,75,76,73,71,77,50,72,3900
Joe Rodon,Rodon,CB++,Leeds United,Wales,EFL Championship,75,70,32,51,59,76,77,3600
Fábio Rafael Rodrigues Cardoso,Fábio Cardoso,CB++,Al Ain FC,Portugal,United Emirates League,75,57,32,53,64,75,81,3600
Paulo André Rodrigues Oliveira,Paulo Oliveira,CB++,SC Braga,Portugal,Liga Portugal,75,54,34,52,61,77,72,3600
Sebastián Rodríguez,Rodríguez,CM++,Alianza Lima,Uruguay,Libertadores,75,63,67,75,73,68,68,3900
Diego Rodríguez,Rodríguez,GK++,Argentinos Jrs.,Argentina,Sudamericana,75,73,72,76,76,45,74,3900
Morgan Rogers,Rogers,LM++,Aston Villa,England,Premier League,75,77,71,71,77,56,71,3900
Merlin Röhl,Röhl,CM++,SC Freiburg,Germany,Bundesliga,75,81,65,69,77,62,72,3900
Matías Rojas,Rojas,RW++,Inter Miami CF,Paraguay,MLS,75,76,76,74,77,56,59,3900
Benjamín Rollheiser,Rollheiser,CAM++,SL Benfica,Argentina,Liga Portugal,75,83,74,70,77,42,64,3900
Zaid Romero,Romero,CB++,Club Brugge,Argentina,1A Pro League,75,73,30,53,64,74,87,3600
Pablo Rosario,Rosario,CDM++,OGC Nice,Netherlands,Ligue 1 Uber Eats,75,58,64,68,72,74,79,3900
Diego Rossi,Rossi,CAM++,Columbus Crew,Uruguay,MLS,75,88,72,70,77,34,55,3600
Anthony Rouault,Rouault,CB++,VfB Stuttgart,France,Bundesliga,75,64,30,61,60,76,73,3600
Daniel Felipe Ruiz,Ruiz,LM++,Millonarios,Colombia,Libertadores,75,70,71,73,75,48,58,3600
Georginio Rutter,Rutter,CAM++,Brighton,France,Premier League,75,79,69,70,79,42,70,3900
Wesley Saïd,Saïd,ST++,RC Lens,France,Ligue 1 Uber Eats,75,76,75,67,78,30,58,3600
Eduardo Salvio,Salvio,RW++,Lanús,Argentina,Sudamericana,75,77,72,72,79,54,66,3900
Lazar Samardžić,Samardžić,CM++,Bergamo Calcio,Serbia,Serie A TIM,75,70,71,73,79,60,62,3900
Albert Sambi Lokonga,Sambi Lokonga,CM++,Sevilla FC,Belgium,LALIGA EA SPORTS,75,64,58,74,76,68,71,3900
Zaidu Sanusi,Sanusi,LB++,FC Porto,Nigeria,Liga Portugal,75,90,37,55,63,73,72,3600
Yusuf Sarı,Sarı,RM++,Adana Demirspor,Türkiye,Trendyol Süper Lig,75,85,70,70,79,33,59,3600
Martín Satriano,Satriano,ST++,RC Lens,Uruguay,Ligue 1 Uber Eats,75,67,74,62,73,34,69,3600
Keven Schlotterbeck,Schlotterbeck,CB++,FC Augsburg,Germany,Bundesliga,75,61,27,53,54,76,73,3600
Romano Schmid,Schmid,CAM++,SV Werder Bremen,Austria,Bundesliga,75,77,63,70,81,53,58,3900
Rob Schoofs,Schoofs,CM++,KV Mechelen,Belgium,1A Pro League,75,53,72,76,74,67,66,3900
Bruno Miguel Semedo Varela,Bruno Varela,GK++,Vitória SC,Cape Verde Islands,Liga Portugal,75,75,73,69,76,39,73,3900
Lawrence Shankland,Shankland,ST++,Hearts,Scotland,cinch Prem,75,63,78,64,74,28,80,3600
Ben Sheaf,Sheaf,CDM++,Coventry City,England,EFL Championship,75,54,47,71,71,74,74,3600
Vincent Sierro,Sierro,CM++,Toulouse FC,Switzerland,Ligue 1 Uber Eats,75,61,67,75,72,70,75,3900
David Silva,Silva,CAM++,Millonarios,Colombia,Libertadores,75,62,69,75,74,54,68,3900
Asger Sørensen,Sørensen,CB++,Sparta Praha,Denmark,Česká Liga,75,57,45,61,61,77,76,3600
Junior Sornoza,Sornoza,CAM++,Independiente DV,Ecuador,Libertadores,75,74,75,75,75,41,51,3600
Borna Sosa,Sosa,LB++,Torino,Croatia,Serie A TIM,75,71,53,78,75,67,71,3900
Ramón Sosa,Sosa,LM++,Nott'm Forest,Paraguay,Premier League,75,82,66,68,76,49,65,3900
Boubakary Soumaré,Soumaré,CDM++,Leicester City,France,Premier League,75,67,56,73,74,70,77,3900
Stijn Spierings,Spierings,CDM++,RC Lens,Netherlands,Ligue 1 Uber Eats,75,54,66,68,70,74,75,3900
Jens Stage,Stage,CM++,SV Werder Bremen,Denmark,Bundesliga,75,65,68,71,73,73,78,3900
Jason Steele,Steele,GK++,Brighton,England,Premier League,75,75,73,80,74,39,75,3900
Renato Steffen,Steffen,RW++,FC Lugano,Switzerland,CSSL,75,86,70,71,77,53,66,3900
Sem Steijn,Steijn,CAM++,FC Twente,Netherlands,Eredivisie,75,66,78,69,75,38,75,3900
Miroslav Stevanović,Stevanović,RM++,Servette FC,Bosnia and Herzegovina,CSSL,75,78,70,75,73,39,69,3900
Luis Javier Suárez,Suárez,ST++,UD Almería,Colombia,LALIGA HYPERMOTION,75,80,77,65,71,38,75,3900
Denis Suárez Fernández,Denis Suárez,CM++,Villarreal CF,Spain,LALIGA EA SPORTS,75,59,70,77,77,64,54,3900
Pavel Šulc,Šulc,CAM++,Viktoria Plzeň,Czechia,Česká Liga,75,71,72,73,76,39,60,3600
Jonas Svensson,Svensson,RB++,Beşiktaş,Norway,Trendyol Süper Lig,75,74,60,70,74,72,79,3900
Mile Svilar,Svilar,GK++,AS Roma,Serbia,Serie A TIM,75,75,73,70,78,58,75,3900
Sammie Szmodics,Szmodics,CAM++,Ipswich,Republic of Ireland,Premier League,75,79,75,70,76,51,67,3900
Ramón Terrats Espacio,Terrats,CM++,Villarreal CF,Spain,LALIGA EA SPORTS,75,60,64,70,71,71,71,3900
Mateus Tetê,Tetê,RM++,Panathinaikos,Brazil,Hellas Liga,75,80,70,70,78,41,56,3600
Adrien Thomasson,Thomasson,CAM++,RC Lens,France,Ligue 1 Uber Eats,75,59,73,76,77,64,72,3900
Guus Til,Til,CAM++,PSV,Netherlands,Eredivisie,75,81,73,71,73,64,74,3900
Tarik Tissoudali,Tissoudali,ST++,PAOK FC,Morocco,Hellas Liga,75,73,75,69,80,37,60,3600
Hamed Traorè,Traorè,CAM++,AFC Bournemouth,Côte d'Ivoire,Premier League,75,76,69,72,78,57,59,3900
Mike Trésor,Trésor,LM++,Burnley,Belgium,EFL Championship,75,85,68,74,77,38,58,3900
Christopher Trimmel,Trimmel,RB++,Union Berlin,Austria,Bundesliga,75,69,65,74,68,74,79,3900
Christos Tzolis,Tzolis,LM++,Club Brugge,Greece,1A Pro League,75,77,73,67,79,38,67,3900
Felix Uduokhai,Uduokhai,CB++,FC Augsburg,Germany,Bundesliga,75,62,39,53,59,76,75,3600
Aurélio Gabriel Ulineia Buta,Aurélio Buta,RM++,Frankfurt,Portugal,Bundesliga,75,87,60,69,77,67,67,3900
Samuel Umtiti,Umtiti,CB++,LOSC Lille,France,Ligue 1 Uber Eats,75,55,57,67,61,76,73,3600
José Ángel Valdés Díaz,Cote,LB++,R. Sporting,Spain,LALIGA HYPERMOTION,75,64,58,80,73,73,70,3900
Donny van de Beek,van de Beek,CM++,Girona FC,Netherlands,LALIGA EA SPORTS,75,65,76,74,75,70,67,3900
Maarten Vandevoordt,Vandevoordt,GK++,RB Leipzig,Belgium,Bundesliga,75,77,74,73,76,40,73,3900
Barnabás Varga,Varga,ST++,Ferencvárosi TC,Hungary,Magyar Liga,75,70,77,56,70,20,72,3600
Ruben Vargas,Vargas,LM++,FC Augsburg,Switzerland,Bundesliga,75,82,70,69,79,54,65,3900
Franco Vázquez,Vázquez,CAM++,Cremonese,Argentina,Serie BKT,75,42,77,77,77,56,77,3900
Kevin Vázquez Comesaña,Kevin,RB++,RC Celta,Spain,LALIGA EA SPORTS,75,67,53,67,66,73,66,3600
Alan Velasco,Velasco,LM++,FC Dallas,Argentina,MLS,75,83,68,71,80,52,61,3900
Alejo Veliz,Veliz,ST++,RCD Espanyol,Argentina,LALIGA EA SPORTS,75,71,74,54,70,25,73,3600
Simone Verdi,Verdi,CAM++,Como,Italy,Serie A TIM,75,77,71,74,79,43,47,3600
Iñigo Vicente Elorduy,Iñigo Vicente,LM++,R. Racing Club,Spain,LALIGA HYPERMOTION,75,78,68,74,76,47,62,3900
Domagoj Vida,Vida,CB++,AEK Athens,Croatia,Hellas Liga,75,70,41,58,59,77,79,3600
Ignacio Vidal Miralles,Nacho Vidal,RB++,CA Osasuna,Spain,LALIGA EA SPORTS,75,75,56,69,69,73,65,3900
Rodrigo Villagra,Villagra,CDM++,River Plate,Argentina,Libertadores,75,70,48,68,73,73,74,3900
Martin Vitík,Vitík,CB++,Sparta Praha,Czechia,Česká Liga,75,73,39,56,63,75,75,3600
Kevin Vogt,Vogt,CB++,Union Berlin,Germany,Bundesliga,75,67,48,71,66,75,76,3900
Aster Vranckx,Vranckx,CM++,VfL Wolfsburg,Belgium,Bundesliga,75,61,65,72,78,72,76,3900
Jordan Lotomba,Lotomba,RB++,OGC Nice,Switzerland,Ligue 1 Uber Eats,75,78,48,65,72,71,68,3900
João Pedro Loureiro da Costa,Costinha,RM++,Olympiacos FC,Portugal,Hellas Liga,75,75,65,72,73,69,77,3900
Eduard Löwen,Löwen,CM++,St. Louis CITY SC,Germany,MLS,75,66,70,74,72,70,82,3900
Jhonatan Luiz Siqueira,Jhonatan,GK++,Rio Ave FC,Brazil,Liga Portugal,75,76,75,73,78,37,74,3900
Saša Lukić,Lukić,CM++,Fulham,Serbia,Premier League,75,53,69,74,75,70,70,3900
Senne Lynen,Lynen,CDM++,SV Werder Bremen,Belgium,Bundesliga,75,70,62,72,67,73,77,3900
Giangiacomo Magnani,Magnani,CB++,Hellas Verona,Italy,Serie A TIM,75,64,39,45,50,76,72,3600
Hugo Magnetti,Magnetti,CDM++,Stade Brestois 29,France,Ligue 1 Uber Eats,75,45,50,68,74,69,75,3600
Ainsley Maitland-Niles,Maitland-Niles,RB++,OL,England,Ligue 1 Uber Eats,75,76,61,71,73,71,72,3900
Víctor Ignacio Malcorra,Malcorra,CAM++,Rosario Central,Argentina,Libertadores,75,68,71,79,76,59,65,3900
Daniel Mancini,Mancini,RM++,Panathinaikos,Argentina,Hellas Liga,75,81,72,70,76,59,68,3900
Federico Mancuello,Mancuello,CAM++,Independiente,Argentina,LPF,75,63,69,80,76,56,63,3900
Petros Mantalos,Mantalos,CAM++,AEK Athens,Greece,Hellas Liga,75,72,68,77,76,55,66,3900
Pablo Marí Villar,Pablo Marí,CB++,Monza,Spain,Serie A TIM,75,55,40,49,53,77,72,3600
Răzvan Marin,Marin,CM++,Cagliari,Romania,Serie A TIM,75,64,74,76,75,67,71,3900
Eric Martel,Martel,CDM++,1. FC Köln,Germany,Bundesliga 2,75,63,51,62,71,76,81,3900
Gonzalo Martínez,Martínez,RM++,River Plate,Argentina,Libertadores,75,75,73,72,81,35,55,3600
Antonio Martínez López,Toni Martínez,ST++,FC Porto,Spain,Liga Portugal,75,68,76,60,72,24,78,3600
Josep Martínez Riera,Josep Martínez,GK++,Lombardia FC,Spain,Serie A TIM,75,75,71,67,74,26,76,3600
Omar Mascarell González,Omar Mascarell,CM++,RCD Mallorca,Spain,LALIGA EA SPORTS,75,53,64,71,74,72,71,3900
Georgios Masouras,Masouras,RM++,Olympiacos FC,Greece,Hellas Liga,75,75,75,73,73,53,70,3900
Philipp Max,Max,LB++,Panathinaikos,Germany,Hellas Liga,75,73,65,74,74,70,72,3900
Alexandru Maxim,Maxim,CAM++,Gaziantep,Romania,Trendyol Süper Lig,75,69,74,77,78,34,60,3600
Brandon Mechele,Mechele,CB++,Club Brugge,Belgium,1A Pro League,75,51,39,51,53,79,77,3600
Cristian Medina,Medina,CM++,Boca Juniors,Argentina,Sudamericana,75,75,64,72,79,69,69,3900
Nampalys Mendy,Mendy,CDM++,RC Lens,Senegal,Ligue 1 Uber Eats,75,56,54,70,74,74,67,3600
Junior Messias,Junior Messias,RM++,Genoa,Brazil,Serie A TIM,75,79,72,72,78,49,56,3900
Alexander Meyer,Meyer,GK++,Borussia Dortmund,Germany,Bundesliga,75,72,71,77,76,41,74,3900
James Milner,Milner,CM++,Brighton,England,Premier League,75,50,70,78,74,74,73,3900
Óscar Mingueza García,Mingueza,RB++,RC Celta,Spain,LALIGA EA SPORTS,75,79,35,65,64,72,75,3600
Mostafa Mohamed,Mohamed,ST++,FC Nantes,Egypt,Ligue 1 Uber Eats,75,72,76,58,69,37,79,3600
Nikola Moro,Moro,CDM++,Bologna,Croatia,Serie A TIM,75,67,73,75,74,70,75,3900
Kevin Müller,Müller,GK++,Heidenheim,Germany,Bundesliga,75,73,71,69,78,48,74,3900
Rodrigo Muniz Carvalho,Rodrigo Muniz,ST++,Fulham,Brazil,Premier League,75,73,74,59,71,42,77,3600
Arijanet Murić,Murić,GK++,Ipswich,Kosovo,Premier League,75,76,73,79,77,45,74,3900
Darlington Nagbe,Nagbe,CM++,Columbus Crew,United States,MLS,75,73,67,71,80,63,73,3900
Nahitan Nández,Nández,RM++,Al Qadisiyah,Uruguay,ROSHN Saudi League,75,81,61,71,77,68,79,3900
Amath Ndiaye,Ndiaye,LM++,R. Valladolid CF,Senegal,LALIGA EA SPORTS,75,89,72,69,77,49,64,3900
Iliman Ndiaye,Ndiaye,ST++,Everton,Senegal,Premier League,75,84,72,63,82,40,62,3900
Dan Ndoye,Ndoye,RM++,Bologna,Switzerland,Serie A TIM,75,81,67,67,78,64,68,3900
Reiss Nelson,Nelson,RW++,Arsenal,England,Premier League,75,85,67,71,78,36,55,3600
Bart Nieuwkoop,Nieuwkoop,RM++,Feyenoord,Netherlands,Eredivisie,75,70,63,73,71,71,77,3900
Tijjani Noslin,Noslin,ST++,Latium,Netherlands,Serie A TIM,75,80,73,66,78,43,74,3900
